edge_id,source_id,relation,target_id,domain,evidence_pdf_page,evidence_bekker_or_page,source_unit,contributor,notes
PHX-E-0565,PHX-07-HAWHEE,argues,READING:Hawhee-unity-of-rhetoric,interpretive-thesis,3,140,PHX-07,Hawhee,Rhetorical vision lends unity to the Rhetoric's three books
PHX-E-0566,PHX-07-HAWHEE,argues,READING:Hawhee-non-metaphorical-vision,interpretive-thesis,4,141 +161 (Note 15),PHX-07,Hawhee,"Phantasia operates near/at direct sense perception, not only metaphorical 'seeing-as-understanding'"
PHX-E-0567,PHX-07-HAWHEE,refines,PHX-01-NUSSBAUM,cluster-citation,15,152,PHX-07,Hawhee,"'Phantasia moves closer to the way Nussbaum (1985) figures it — as interpretation, but interpretation grafted onto direct perception'"
PHX-E-0568,PHX-07-HAWHEE,affirms,READING:Hawhee-grafted-interpretation,interpretive-thesis,15,152,PHX-07,Hawhee,Synthesis of imagist (Modrak) and interpretivist (Nussbaum) readings
PHX-E-0569,PHX-07-HAWHEE,argues,READING:Hawhee-deliberative-spread,interpretive-thesis,18,155-156,PHX-07,Hawhee,Deliberative phantasia spreads invention from rhetor to audience
PHX-E-0570,PHX-07-HAWHEE,argues,READING:Hawhee-Demosthenes-performative,interpretive-thesis,19-22,155-159,PHX-07,Hawhee,Demosthenes' Epitaphios as performative case study
PHX-E-0571,PHX-07-HAWHEE,argues,READING:Hawhee-neurorhetorical-bridge,interpretive-thesis,22-23,159-160,PHX-07,Hawhee,Aristotle on phantasia consonant with Kosslyn & Thompson 2003 on visual cortex
PHX-E-0572,PHX-07-HAWHEE,analyzes,DA-III-3-428a1-8,canonical-locus,5,DA 428a.1-8,PHX-07,Hawhee,"Phantasia as dunamis distinct from aisthesis, opinion, knowledge, intelligence"
PHX-E-0573,PHX-07-HAWHEE,analyzes,DA-III-3-427b14-16,canonical-locus,5,DA 427b.14-16,PHX-07,Hawhee,Phantasia different from perceiving/thinking but not found without them
PHX-E-0574,PHX-07-HAWHEE,analyzes,DA-III-3-429a4-5,canonical-locus,5,DA 429a.4-5,PHX-07,Hawhee,Phantasia derived from phaos (light) — etymology bridges to Demosthenes' light imagery
PHX-E-0575,PHX-07-HAWHEE,analyzes,DA-II-8-420b29-33,canonical-locus,6,DA 420b.29-33,PHX-07,Hawhee,Voice as sound with phantasiai — links phantasia to semantikos meaning-making
PHX-E-0576,PHX-07-HAWHEE,analyzes,DA-III-11-434a6-11,canonical-locus,11,DA 434a.6-11,PHX-07,Hawhee,Phantasia bouleutike — calculative combination of pleionon phantasmaton
PHX-E-0577,PHX-07-HAWHEE,analyzes,DA-III-7-431b6-8,canonical-locus,11,DA 431b.6-8,PHX-07,Hawhee,Soul calculates by images 'as if seeing' — picturing in deliberation
PHX-E-0578,PHX-07-HAWHEE,analyzes,Rhet-I-11-1370a28-29,canonical-locus,7,Rhet 1.11.1370a.28-29,PHX-07,Hawhee,'Phantasia is a kind of weak perception' — read in context of pleasure/desire
PHX-E-0579,PHX-07-HAWHEE,analyzes,Rhet-I-11-1370a27-31,canonical-locus,8,Rhet 1.11.1370a.27-31,PHX-07,Hawhee,Pleasure as perceiving a certain pathos; phantasia of memory/hope
PHX-E-0580,PHX-07-HAWHEE,analyzes,Rhet-I-11-1370b25-26,canonical-locus,9,Rhet 1.11.1370b.25-26,PHX-07,Hawhee,Iliad 23.108 + Odyssey 4.183 on mourning — phantasia of memory mingles with pathos
PHX-E-0581,PHX-07-HAWHEE,analyzes,Rhet-I-12-1371a8-10,canonical-locus,10,Rhet 1.12.1371a.8-10,PHX-07,Hawhee,Honor and reputation via each person's phantasia of his qualities
PHX-E-0582,PHX-07-HAWHEE,analyzes,Rhet-I-14-1375a8-11,canonical-locus,10,Rhet 1.14.1375a.8-11,PHX-07,Hawhee,"Heaping (huperoche) of wrongs — broken oaths, handshakes, marriage vows"
PHX-E-0583,PHX-07-HAWHEE,analyzes,Rhet-I-9-1368a25-30,canonical-locus,12,Rhet 1.9.1368a.25-30,PHX-07,Hawhee,Auxesis: epideictic 'clothes' actions with megethos and beauty
PHX-E-0584,PHX-07-HAWHEE,analyzes,Rhet-II-1-1377b20-1378a1,canonical-locus,13,Rhet 2.1.1377b.20-1378a.1,PHX-07,Hawhee,Book II opening — speaker must phainesthai certain kind of person; layered dispositions
PHX-E-0585,PHX-07-HAWHEE,analyzes,Rhet-II-2-1378a30-32,canonical-locus,13,Rhet 2.2.1378a.30-32,PHX-07,Hawhee,Definition of anger via phainomenes/n slight and apparent retaliation
PHX-E-0586,PHX-07-HAWHEE,analyzes,Rhet-II-6-1384a21-24,canonical-locus,14,Rhet 2.6.1384a.21-24,PHX-07,Hawhee,Shame as phantasia about loss of reputation
PHX-E-0587,PHX-07-HAWHEE,analyzes,Rhet-II-6-1384a33-35,canonical-locus,14,Rhet 2.6.1384a.33-35,PHX-07,Hawhee,Proverb 'shame is in the eyes'; ophthalmois
PHX-E-0588,PHX-07-HAWHEE,analyzes,Rhet-III-10-1410b33-35,canonical-locus,16,Rhet 3.10.1410b.33-35,PHX-07,Hawhee,Pro ommaton poiein — urbanity (asteia); seen as being done
PHX-E-0589,PHX-07-HAWHEE,analyzes,Rhet-III-11-1411b22-23,canonical-locus,16,Rhet 3.11.1411b.22-23,PHX-07,Hawhee,'I call those things before-the-eyes that signify things engaged in activity' — energeia
PHX-E-0590,PHX-07-HAWHEE,analyzes,Rhet-III-11-1412a9-10,canonical-locus,17,Rhet 3.11.1412a.9-10,PHX-07,Hawhee,"'He makes everything move and live, and energeia is motion'"
PHX-E-0591,PHX-07-HAWHEE,analyzes,Metaph-IX-5-1048a32-34,canonical-locus,17,Metaph 9.5.1048a.32-34,PHX-07,Hawhee,'Energeia means the presence of the thing'
PHX-E-0592,PHX-07-HAWHEE,analyzes,Poet-17-1455a,canonical-locus,3,Poet 17.1.1455a,PHX-07,Hawhee,'Keep material before the eyes' — pro ommaton tithemenon; Poetics-Rhetoric overlap
PHX-E-0593,PHX-07-HAWHEE,analyzes,DeMem-1-450a26-450b1,canonical-locus,9,De Mem 1.450a.26-450b.1,PHX-07,Hawhee,Affection produced by sensation impresses 'a sort of likeness of percept' — signet ring
PHX-E-0594,PHX-07-HAWHEE,analyzes,Metaph-I-1-981a4,canonical-locus,21,Metaph 981a.4,PHX-07,Hawhee,'Numerous memories of same thing produce effect of single experience'
PHX-E-0595,PHX-07-HAWHEE,defines,GREEK-TERM:pro-ommaton-poiein,greek-term,16,3.10.1410b.33-35,PHX-07,Hawhee,Bringing-before-the-eyes — central stylistic operation
PHX-E-0596,PHX-07-HAWHEE,defines,GREEK-TERM:energeia,greek-term,16-17,3.11.1411b.22-23,PHX-07,Hawhee,Activity/actuality; presence of the thing
PHX-E-0597,PHX-07-HAWHEE,defines,CONCEPT:bouleutike-phantasia,greek-term,11,DA 3.11.434a,PHX-07,Hawhee,Deliberative phantasia — composite of multiple images
PHX-E-0598,PHX-07-HAWHEE,defines,GREEK-TERM:huperoche,greek-term,10-11,1.14.1375a + 1.9.1368a,PHX-07,Hawhee,Heaping/superiority; huper- + -oche; piling on of active images
PHX-E-0599,PHX-07-HAWHEE,defines,GREEK-TERM:phainein,greek-term,13,Rhet 2.1-2,PHX-07,Hawhee,To show/disclose/bring to light/appear — verbal root of phantasia; saturates Book II
PHX-E-0600,PHX-07-HAWHEE,defines,GREEK-TERM:auxesis,greek-term,11,1.9.1368a.40,PHX-07,Hawhee,Amplification aims to show huperoche; at home in epideictic
PHX-E-0601,PHX-07-HAWHEE,defines,GREEK-TERM:asteia,greek-term,16,Rhet 3.10,PHX-07,Hawhee,Urbanity/wit — achieved through pro ommaton poiein
PHX-E-0602,PHX-07-HAWHEE,defines,GREEK-TERM:dēloun,greek-term,20,Demosthenes 13,PHX-07,Hawhee,'To make visible' — Demosthenes' programmatic verb
PHX-E-0603,PHX-07-HAWHEE,cites-cluster-author,PHX-01-NUSSBAUM,cluster-citation,5+11+13+15+22,142-152+161,PHX-07,Hawhee,Six explicit citations; alignment + grafting modification + Note 12 disagreement on stress
PHX-E-0604,PHX-07-HAWHEE,cites-cluster-author,PHX-02-WHITE,cluster-citation,22,161 (Note 12),PHX-07,Hawhee,Galenic-skepticism on post-Aristotelian 'imagination'
PHX-E-0605,PHX-07-HAWHEE,cites-cluster-author,PHX-03-FREDE,cluster-citation,6,144,PHX-07,Hawhee,'After-image' phrase used by O'Gorman following Frede
PHX-E-0606,PHX-07-HAWHEE,cites-cluster-author,PHX-04-CASTON,cluster-citation,4+22,141+161-162 (Note 12),PHX-07,Hawhee,'Ill fit' of imagination; Caston follows Nussbaum on phantasia-Plato
PHX-E-0607,PHX-07-HAWHEE,cites-cluster-author,PHX-05-OGORMAN,cluster-citation,1+6+22,139+144+161 (Note 20),PHX-07,Hawhee,'Most thorough and head-on examination of phantasia in epideictic'; huperoche complements O'Gorman's sight/scale
PHX-E-0608,PHX-07-HAWHEE,cites-cluster-author,PHX-06-GONZALEZ,cluster-citation,22,161 (Note 16),PHX-07,Hawhee,'Important exception' for Rhetoric III phantasia
PHX-E-0609,PHX-07-HAWHEE,engages,Modrak-1987-PowerOfPerception,scholarly-interlocutor,4-6,141-143,PHX-07,Hawhee,"Three texts (1986, 1987, 2001); imagist alignment"
PHX-E-0610,PHX-07-HAWHEE,engages,Kennedy-2007,scholarly-interlocutor,3+6+22,140+144+161,PHX-07,Hawhee,Translator; corrected on metaphorical-only reading of 'before-the-eyes'
PHX-E-0611,PHX-07-HAWHEE,engages,Schofield-1992,scholarly-interlocutor,4,141,PHX-07,Hawhee,Ill fit of 'imagination'
PHX-E-0612,PHX-07-HAWHEE,engages,Watson-1982,scholarly-interlocutor,6,144,PHX-07,Hawhee,Phantasia + language; animal memory
PHX-E-0613,PHX-07-HAWHEE,engages,Everson-1997,scholarly-interlocutor,5,142,PHX-07,Hawhee,Phantasia as 'perceptual thought'
PHX-E-0614,PHX-07-HAWHEE,engages,Burke-Kenneth,scholarly-interlocutor,17,154 (Burke 1950/1969 86-87),PHX-07,Hawhee,'Place it before our very eyes'; bundle of principles
PHX-E-0615,PHX-07-HAWHEE,engages,Moran-1996,scholarly-interlocutor,17-18,154-155,PHX-07,Hawhee,Energeia audience-located; imagistic over discursive
PHX-E-0616,PHX-07-HAWHEE,engages,Newman-2002,scholarly-interlocutor,16+22,153+162 (Note 25),PHX-07,Hawhee,Bringing-before-the-eyes happens immediately
PHX-E-0617,PHX-07-HAWHEE,engages,Loraux-2006,scholarly-interlocutor,20,156,PHX-07,Hawhee,Epitaphios as 'imaginary without image' — Hawhee inverts
PHX-E-0618,PHX-07-HAWHEE,engages,Derderian-2001,scholarly-interlocutor,20,156,PHX-07,Hawhee,Epitaphios overrides inscribed monument
PHX-E-0619,PHX-07-HAWHEE,engages,Gross-2006,scholarly-interlocutor,15,151,PHX-07,Hawhee,'Shame irreducibly social' — bridge to HR-01-GROSS pipeline
PHX-E-0620,PHX-07-HAWHEE,engages,Carruthers-2008,scholarly-interlocutor,9+22,146+161,PHX-07,Hawhee,Medieval memory systems depend on rhetorical vision
PHX-E-0621,PHX-07-HAWHEE,engages,Kennerly-2010,scholarly-interlocutor,6,144,PHX-07,Hawhee,Civic phantasia + rhetorical transport
PHX-E-0622,PHX-07-HAWHEE,engages,Finnegan-Cara,scholarly-interlocutor,3,140,PHX-07,Hawhee,Image twofold: pictorial + mental
PHX-E-0623,PHX-07-HAWHEE,engages,ANCIENT-INTERLOCUTOR:Demosthenes,case-study,19-22,Demosthenes Funeral Speech 13-24,PHX-07,Hawhee,Performative exemplar — Chaironeia 338 BCE
PHX-E-0624,PHX-07-HAWHEE,engages,ANCIENT-INTERLOCUTOR:Sophocles,epigraph,2,OC l.74,PHX-07,Hawhee,'In everything I say there will be vision'
PHX-E-0625,PHX-07-HAWHEE,engages,ANCIENT-INTERLOCUTOR:Homer,classical-source,9+17,Iliad 23.108 + Od 4.183 + Rhet 3.11.1411b-1412a,PHX-07,Hawhee,Mourning lines; energeia exemplars
PHX-E-0626,PHX-07-HAWHEE,engages,ANCIENT-INTERLOCUTOR:Quintilian,reception,6+22,144+161 (Note 10),PHX-07,Hawhee,Phantasiai as visiones
PHX-E-0627,PHX-07-HAWHEE,bridges,EXTERNAL:HR-01-GROSS-rhetorical-ontology,pipeline-bridge,15,151,PHX-07,Hawhee,Daniel Gross shame analysis — bridge to Rhetorical Ontology pipeline
PHX-E-0628,PHX-07-HAWHEE,bridges,EXTERNAL:Uncomfortable-Situations-situated-emotion,pipeline-bridge,22,162 (Note 22),PHX-07,Hawhee,Konstan 2007 on pathē in social interactions
PHX-E-0629,PHX-07-HAWHEE,bridges,PIPELINE:Aristotle-corpus,pipeline-bridge,passim,Bekker map,PHX-07,Hawhee,40+ Bekker loci form near-complete Aristotelian phantasia substrate
PHX-E-0630,PHX-07-HAWHEE,bridges,EXTERNAL:Burke-pipeline-Moving-Bodies-2009,pipeline-bridge,17,154,PHX-07,Hawhee,Burke Rhetoric of Motives — anchor for Hawhee's own 2009 monograph
PHX-E-0631,PHX-07-HAWHEE,bridges,EXTERNAL:Neurorhetoric-cognitive-science,pipeline-bridge,22-23,159-160,PHX-07,Hawhee,Kosslyn & Thompson 2003; Prasad et al. 2008; Cohen et al. 2002
PHX-E-0632,PHX-07-HAWHEE,identifies-tension,TENSION:T1-imagist-vs-interpretivist,debate-axis,15+22,152+161 (Note 12),PHX-07,Hawhee,Modrak vs Nussbaum; Hawhee mediates with 'grafted' clause
PHX-E-0633,PHX-07-HAWHEE,identifies-tension,TENSION:T2-metaphorical-vs-nonmetaphorical-seeing,debate-axis,4+22,141+161-162,PHX-07,Hawhee,Kennedy's scare quotes vs Hawhee's direct-perception reading
PHX-E-0634,PHX-07-HAWHEE,identifies-tension,TENSION:T3-unity-vs-heterogeneity-of-Rhetoric,debate-axis,22,161 (Note 6),PHX-07,Hawhee,"Gross/Dascal, McAdon, Poster, Ross, Barnes debate"
PHX-E-0635,PHX-07-HAWHEE,identifies-tension,TENSION:T4-Loraux-Derderian-vs-Hawhee-on-Demosthenes,debate-axis,20-22,156-159,PHX-07,Hawhee,Effacement reading vs density-overtake reading
PHX-E-0636,PHX-08-PAPACHRISTOU,reads,DA-III-3,aristotle,10-15,427b14-429a8,PHX-08,Papachristou,Section II reads DA III.3 — the phantasia chapter; close attention to definition kath' hen and motion kinesis
PHX-E-0637,PHX-08-PAPACHRISTOU,reads,DA-III-10,aristotle,17-19,433a9-433b30,PHX-08,Papachristou,Sensitive phantasia and appetite — ὀρεκτικὸν δὲ οὐκ ἄνευ φαντασίας
PHX-E-0638,PHX-08-PAPACHRISTOU,reads,DA-III-11,aristotle,15-25,433b31-434a12,PHX-08,Papachristou,Central locus — imperfect animals indeterminate phantasia (433b31-434a5); calculative/deliberative phantasia (434a5-12)
PHX-E-0639,PHX-08-PAPACHRISTOU,reads,DA-II-1-II-4,aristotle,3-7,412a19-416a20,PHX-08,Papachristou,Hylomorphic soul and faculty division (Section I)
PHX-E-0640,PHX-08-PAPACHRISTOU,cites-locus,DA-III-3-428a1-2,aristotle,2,428a1-2,PHX-08,Papachristou,Definition of phantasia: faculty by which a phantasma is presented to us (kath' hen formula)
PHX-E-0641,PHX-08-PAPACHRISTOU,cites-locus,DA-III-3-428a8-11,aristotle,20-22,428a8-11,PHX-08,Papachristou,Ant-bee-scolex puzzle; Papachristou accepts Torstrik emendation
PHX-E-0642,PHX-08-PAPACHRISTOU,cites-locus,DA-III-3-428b11-13,aristotle,12,428b11-13,PHX-08,Papachristou,Phantasia as kinesis from actual sensation; not without aisthesis
PHX-E-0643,PHX-08-PAPACHRISTOU,cites-locus,DA-III-3-427b18-19,aristotle,13,427b18-19,PHX-08,Papachristou,πρὸ ὀμμάτων ποιήσασθαι — mnemonist's voluntary visualization; signature locus for phantasia as visual imagery
PHX-E-0644,PHX-08-PAPACHRISTOU,cites-locus,DA-III-7-431a16-17,aristotle,15,431a16-17,PHX-08,Papachristou,διὸ οὐδέποτε νοεῖ ἄνευ φαντάσματος ἡ ψυχή — soul never thinks without a phantasma
PHX-E-0645,PHX-08-PAPACHRISTOU,cites-locus,DA-III-7-431b6-8,aristotle,25,431b6-8,PHX-08,Papachristou,ὥσπερ ὁρῶν λογίζεται — pictorial/quasi-pictorial content of calculative phantasmata
PHX-E-0646,PHX-08-PAPACHRISTOU,cites-locus,DA-III-11-433b31-434a5,aristotle,15,433b31-434a5,PHX-08,Papachristou,SIGNATURE LOCUS — imperfect animals have phantasia but indefinitely (ἀορίστως)
PHX-E-0647,PHX-08-PAPACHRISTOU,cites-locus,DA-III-11-434a5-12,aristotle,24-25,434a5-12,PHX-08,Papachristou,Sensitive vs. deliberative phantasia; ἓν ἐκ πλειόνων φαντασμάτων ποιεῖν
PHX-E-0648,PHX-08-PAPACHRISTOU,cites-locus,DA-III-10-433b28-29,aristotle,18-19,433b28-29,PHX-08,Papachristou,ὀρεκτικὸν δὲ οὐκ ἄνευ φαντασίας — appetitive cannot exist without phantasia
PHX-E-0649,PHX-08-PAPACHRISTOU,cites-locus,HA-I-1-488a7-10,aristotle,20,488a7-10,PHX-08,Papachristou,Ants and bees as political animals — counter-textual support for ant-bee phantasia
PHX-E-0650,PHX-08-PAPACHRISTOU,cites-locus,Metaph-I-1-980b22-25,aristotle,20,980b22-25,PHX-08,Papachristou,Bees are intelligent and have memory — counter-textual support
PHX-E-0651,PHX-08-PAPACHRISTOU,cites-locus,DeMem-1-450a12-17,aristotle,22,450a12-17,PHX-08,Papachristou,Memory involves phantasia — closes the ant-bee argument
PHX-E-0652,PHX-08-PAPACHRISTOU,cites-locus,PA-II-2-648a6-7,aristotle,20,648a6-7,PHX-08,Papachristou,Bees are more intelligent (φρονιμώτερα) than many other animals
PHX-E-0653,PHX-08-PAPACHRISTOU,cites-locus,DA-II-1-412b5-6,aristotle,3,412b5-6,PHX-08,Papachristou,Soul as ἐντελέχεια ἡ πρώτη σώματος φυσικοῦ ὀργανικοῦ — hylomorphic foundation
PHX-E-0654,PHX-08-PAPACHRISTOU,cites-locus,DA-III-5-430a14-15,aristotle,6,430a14-15,PHX-08,Papachristou,Passive mind which becomes all things
PHX-E-0655,PHX-08-PAPACHRISTOU,cites-locus,HA-II-15-505b28-32,aristotle,22,505b28-32,PHX-08,Papachristou,Blooded animals classification (Table 4)
PHX-E-0656,PHX-08-PAPACHRISTOU,cites-locus,PA-IV-5-678a27-31,aristotle,22,678a27-31,PHX-08,Papachristou,Bloodless animals classification (Table 4)
PHX-E-0657,PHX-08-PAPACHRISTOU,cites-locus,EN-VI-13-1144a29-30,aristotle,13,1144a29-30,PHX-08,Papachristou,Eye of the soul — Tatakis citation for πρὸ ὀμμάτων reading
PHX-E-0658,PHX-08-PAPACHRISTOU,depends-on,Aquinas-Sentencia-DeAnima,medieval,16-17|20,Corpus-Thomisticum-Taurini-1959-ed-Busa|Kocourek-1946-p-19,PHX-08,Papachristou,LOAD-BEARING — Aquinas's Latin distinction phantasia indeterminata + motus phantasiae + animalia imperfecta vs. perfecta is the foundational interpretive frame for the tripartite thesis
PHX-E-0659,PHX-08-PAPACHRISTOU,follows,Themistius-Paraphrasis-122.11-12,ancient_other,15-16,5.3.122.11-12,PHX-08,Papachristou,Imperfect animals imagine indeterminately (ἀορίστως); phantasia inarticulate (ἀδιάρθωτον) and confused (συγκεχυμένη)
PHX-E-0660,PHX-08-PAPACHRISTOU,follows,Philoponus:DeAnima-592.26-29,ancient_other,16,15.592.26-29,PHX-08,Papachristou,Zoophytes have ἀορίστως phantasia; movement contracts/expands indefinitely
PHX-E-0661,PHX-08-PAPACHRISTOU,follows,Philoponus:DeAnima-255.4-5,ancient_other,6,15.255.4-5,PHX-08,Papachristou,διανοητικόν as δυνάμει νοῦς (potential mind)
PHX-E-0662,PHX-08-PAPACHRISTOU,cites-locus,Themistius-Paraphrasis-90.5-8,ancient_other,22,5.3.90.5-8,PHX-08,Papachristou,KEY ATTESTATION for Torstrik emendation — ants and bees yes scolex no
PHX-E-0663,PHX-08-PAPACHRISTOU,cites-locus,Sophonias:Paraphrasis-55.27-32,ancient_other,22,55.27-32,PHX-08,Papachristou,KEY ATTESTATION for Torstrik emendation — ants and bees yes scolex no
PHX-E-0664,PHX-08-PAPACHRISTOU,cites,Simplicius:InDeAnima-242.17-18,ancient_other,6,11.242.17-18,PHX-08,Papachristou,Passive mind as matter-like substratum
PHX-E-0665,PHX-08-PAPACHRISTOU,cites,AlexanderOfAphrodisias:DeAnima-81.24-25,ancient_other,6,81.24-25,PHX-08,Papachristou,Passive mind as ὑλικός νοῦς (mind like matter)
PHX-E-0666,PHX-08-PAPACHRISTOU,distinguishes-from,Plato-Sophist-264a-b3,ancient_other,12,264a4-b3,PHX-08,Papachristou,Aristotle's phantasia DIFFERS from Plato's account in Sophist of phantasia as 'mixture of sensation and judgement' (σύμμειξις αἰσθήσεως καὶ δόξης)
PHX-E-0667,PHX-08-PAPACHRISTOU,emends-with,Torstrik:1862,modern_secondary,21-22,DA-428a10-11,PHX-08,Papachristou,Accepts Torstrik's emendation: 'δοκεῖ οἷον μύρμηκι μὲν ἢ μελίττη σκώληκι δ' οὔ' — supported by Themistius and Sophonias
PHX-E-0668,PHX-08-PAPACHRISTOU,supported-by,Forbes:Silkworm-of-Aristotle-1930,modern_secondary,21,Classical-Philology-25.1-22-26,PHX-08,Papachristou,σκώληξ as first-stage larva not 'grub' — entomological identification essential for excluding scolex from phantasia
PHX-E-0669,PHX-08-PAPACHRISTOU,cites,Ross:Aristotle-1923,modern_secondary,11-25,Routledge-1995-90-91,PHX-08,Papachristou,Ross's list of six phantasia functions; two kinds of desire; calculative imagination as monopoly of reasoning beings
PHX-E-0670,PHX-08-PAPACHRISTOU,cites,Hicks-1907,modern_secondary,22,Arno-1976-462-463,PHX-08,Papachristou,Hicks support for Torstrik emendation
PHX-E-0671,PHX-08-PAPACHRISTOU,cites,Wallace:Aristotles-Psychology,modern_secondary,22,Arno-1976-263,PHX-08,Papachristou,Wallace support for Torstrik emendation
PHX-E-0672,PHX-08-PAPACHRISTOU,cites,Polansky:DA-Critical-Commentary-2007,modern_secondary,9,Cambridge-2007-p-9,PHX-08,Papachristou,Order of soul-faculties from widely-shared to less-widely-shared
PHX-E-0673,PHX-08-PAPACHRISTOU,agrees-with,Hamlyn:DA-1968,modern_secondary,21,Clarendon-1968-p-54,PHX-08,Papachristou,Hamlyn's claim it is doubtful Aristotle would have denied imagination to ants and bees
PHX-E-0674,PHX-08-PAPACHRISTOU,cites,Schofield-1978-Imagination,modern_secondary,11,CUP-1978-99,PHX-08,Papachristou,Aristotle gave first extended analytical description of imagining as distinct faculty
PHX-E-0675,PHX-08-PAPACHRISTOU,cites,Castoriadis-1975,modern_secondary,11,MIT-1998-174-175,PHX-08,Papachristou,Castoriadis's dissent: Aristotle's thematic treatment of imagination of little consequence next to its hidden operation
PHX-E-0676,PHX-08-PAPACHRISTOU,coextensive-with,Nussbaum-1978-DeMotu,modern_secondary,12,Princeton-1978-221-269,PHX-08,Papachristou,fn. 34 indicative reading
PHX-E-0677,PHX-08-PAPACHRISTOU,coextensive-with,PHX-02-WHITE,modern_secondary,12,Dialogue-24-483-505,PHX-08,Papachristou,fn. 34 indicative reading — shared Thomistic disciplinary culture
PHX-E-0678,PHX-08-PAPACHRISTOU,coextensive-with,PHX-03-FREDE,modern_secondary,12,Clarendon-1996-279-295,PHX-08,Papachristou,fn. 34 indicative reading — supervenience parallel
PHX-E-0679,PHX-08-PAPACHRISTOU,coextensive-with,PHX-04-CASTON,modern_secondary,12,Phronesis-41.1-20-55,PHX-08,Papachristou,fn. 34 indicative reading
PHX-E-0680,PHX-08-PAPACHRISTOU,coextensive-with,Wedin-1988-MindImagination,modern_secondary,12,Yale-1988,PHX-08,Papachristou,fn. 34 indicative reading
PHX-E-0681,PHX-08-PAPACHRISTOU,coextensive-with,Modrak-1986-Reconsidered,modern_secondary,12,AGP-66-47-69,PHX-08,Papachristou,fn. 34 indicative reading
PHX-E-0682,PHX-08-PAPACHRISTOU,coextensive-with,Turnbull:DA-III-3-1999,modern_secondary,12,Routledge-1999-83-120,PHX-08,Papachristou,fn. 34 indicative reading
PHX-E-0683,PHX-08-PAPACHRISTOU,bridges-to,Kosslyn-Ball-Reiser:Visual-Images-1978,modern_secondary,25,J-Exp-Psychol-4-47-60,PHX-08,Papachristou,Contemporary cognitive science Analog/Pictorial Representation Account — pictorial content of calculative phantasmata
PHX-E-0684,PHX-08-PAPACHRISTOU,bridges-to,Pylyshyn:Imagery-Debate-1981,modern_secondary,25,Psych-Review-88-16-45,PHX-08,Papachristou,Contemporary cognitive science Propositional Representation Account — propositional content of calculative phantasmata
PHX-E-0685,PHX-08-PAPACHRISTOU,bridges-to,Block:Imagery-1981,modern_secondary,25,MIT-1981,PHX-08,Papachristou,Broader imagery-debate context
PHX-E-0686,PHX-08-PAPACHRISTOU,extends,Papachristou:Phantasmata-Kosslyn-2006,modern_secondary,27,Thessaloniki-2006-112-134,PHX-08,Papachristou,Papachristou's own prior paper on phantasmata + Kosslyn cognitive science
PHX-E-0687,PHX-08-PAPACHRISTOU,extends,Papachristou:Stoic-Phantasia-Romanes-2009,modern_secondary,10,Athens-2009-72-89,PHX-08,Papachristou,Earlier version basis for current article
PHX-E-0688,PHX-08-PAPACHRISTOU,extends,Papachristou:Cognitive-Process-PhD-2008,modern_secondary,6,Thessaloniki-2008-273-300,PHX-08,Papachristou,Papachristou's PhD thesis on phantasia/phantasma/mnemic image/nous
PHX-E-0689,PHX-08-PAPACHRISTOU,extends,Papachristou:Brain-Sense-Perception-2008,modern_secondary,6,Antike-Naturwissenschaft-XVIII-18-19,PHX-08,Papachristou,Papachristou's prior work on brain/cognition
PHX-E-0690,PHX-08-PAPACHRISTOU,cites,Oehler:Noetisches-Dianoetisches-Denken-1962,modern_secondary,9-10,Zetemata-29-131-244,PHX-08,Papachristou,Useful analysis of νοητικόν/διανοητικόν
PHX-E-0691,PHX-08-PAPACHRISTOU,cites,Ierodiakonou:Psychological-Issues-Aristotle-2004,modern_secondary,6,Mastorides-2004-243,PHX-08,Papachristou,Brain/thought distinction
PHX-E-0692,PHX-08-PAPACHRISTOU,cites,Nigel:Aristotle-Influence-2013,modern_secondary,27,SEP-Spring-2013,PHX-08,Papachristou,Closing citation on Aristotle's enormous influence on later cognition/imagery
PHX-E-0693,PHX-08-PAPACHRISTOU,cites,Durrant:DA-in-Focus-1993,modern_secondary,2,Routledge-1993-3,PHX-08,Papachristou,De Anima as first systematic Philosophical Psychology
PHX-E-0694,PHX-08-PAPACHRISTOU,cites,Tatakis-Greek-DA-translation,modern_secondary,13,Daidalos,PHX-08,Papachristou,πρὸ ὀμμάτων as 'before the soul's eye'
PHX-E-0695,PHX-08-PAPACHRISTOU,cites,Papatheodorou-Greek-DA-II-III,modern_secondary,23-24,Papyrus-92,PHX-08,Papachristou,Pleasure/interest/duty as standards of intelligent-animal pursuit
PHX-E-0696,PHX-08-PAPACHRISTOU,cites,Caujolle-Zaslawsky:Hupolepsis-DA-III.3-1996,modern_secondary,12,Vrin-349-365,PHX-08,Papachristou,Further discussion of ὑπόληψις
PHX-E-0697,PHX-08-PAPACHRISTOU,cites,Honderich:Oxford-Companion-Philosophy-1995,modern_secondary,11,OUP-1995-395,PHX-08,Papachristou,Contemporary view of imagination
PHX-E-0698,PHX-08-PAPACHRISTOU,asserts,READING:Papachristou-three-kinds,reading,1-27,passim,PHX-08,Papachristou,SIGNATURE THESIS — Aristotle distinguishes THREE not two kinds/grades of phantasia in DA III
PHX-E-0699,PHX-08-PAPACHRISTOU,asserts,READING:Papachristou-tripartite-animal-correlation,reading,15-27,passim,PHX-08,Papachristou,Three kinds correlate with imperfect/irrational-perfect/rational animals
