subject,stimulus,variant,start_s,end_s,duration_s,n_samples,kind,resolvable
S02,BOR,unified,433.924,434.257,0.332999999999,1,blink,False
S02,BOR,unified,439.951,440.284,0.332999999999,1,blink,False
S02,BOR,unified,445.637,445.97,0.332999999999,1,blink,False
S02,BOR,unified,446.981,447.314,0.332999999999,1,blink,False
S02,BOR,unified,447.645,449.986,2.34099999999,7,extended,False
S02,BOR,unified,452.654,452.987,0.332999999999,1,blink,False
S02,BOR,unified,453.652,455.023,1.371,4,extended,False
S02,BOR,unified,455.351,456.001,0.650000000009,2,extended,False
S02,BOR,unified,456.351,456.684,0.332999999999,1,blink,False
S02,BOR,unified,457.352,457.685,0.332999999999,1,blink,False
S02,BOR,unified,460.359,461.028,0.668999999994,2,extended,False
S02,BOR,unified,462.033,465.716,3.683,11,extended,False
S02,BOR,unified,466.058,466.391,0.332999999999,1,blink,False
S02,BOR,unified,466.724,467.057,0.332999999999,1,blink,False
S02,BOR,unified,470.064,470.397,0.332999999999,1,blink,False
S02,BOR,unified,474.081,474.414,0.332999999999,1,blink,False
S02,BOR,unified,480.437,480.77,0.332999999999,1,blink,False
S02,BOR,unified,482.103,482.436,0.332999999999,1,blink,False
S02,BOR,unified,484.444,484.777,0.332999999999,1,blink,False
S02,BOR,unified,487.769,488.102,0.332999999999,1,blink,False
S02,BOR,unified,488.803,490.809,2.00599999999,6,extended,False
S02,BOR,unified,491.484,491.817,0.332999999999,1,blink,False
S02,BOR,unified,492.494,492.827,0.332999999999,1,blink,False
S02,BOR,unified,493.161,493.494,0.332999999999,1,blink,False
S02,BOR,unified,495.508,495.841,0.332999999999,1,blink,False
S02,BOR,unified,497.174,502.539,5.36499999999,16,extended,False
S02,BOR,unified,503.872,504.205,0.332999999999,1,blink,False
S02,BOR,unified,507.541,507.874,0.332999999999,1,blink,False
S02,BOR,unified,512.212,512.545,0.332999999999,1,blink,False
S02,BOR,unified,513.22,513.553,0.332999999999,1,blink,False
S02,BOR,unified,514.895,515.228,0.332999999999,1,blink,False
S02,BOR,unified,518.569,519.236,0.666999999987,2,extended,False
S02,BOR,unified,523.576,523.909,0.332999999999,1,blink,False
S02,BOR,unified,528.917,529.25,0.332999999999,1,blink,False
S02,BOR,unified,529.916,530.249,0.332999999999,1,blink,False
S02,BOR,unified,531.258,531.591,0.332999999999,1,blink,False
S02,BOR,unified,532.258,532.926,0.667999999991,2,extended,False
S02,BOR,unified,537.94,538.273,0.332999999999,1,blink,False
S02,BOR,unified,540.947,541.28,0.332999999999,1,blink,False
S02,BOR,unified,543.288,543.621,0.332999999999,1,blink,False
S02,BOR,unified,545.306,545.639,0.332999999999,1,blink,False
S02,BOR,unified,547.978,548.311,0.332999999999,1,blink,False
S02,BOR,unified,548.986,549.648,0.661999999997,2,extended,False
S02,BOR,unified,549.994,550.664,0.669999999998,2,extended,False
S02,BOR,unified,551.002,551.335,0.332999999999,1,blink,False
S02,BOR,unified,554.019,554.352,0.332999999999,1,blink,False
S02,BOR,unified,555.02,555.353,0.332999999999,1,blink,False
S02,BOR,unified,560.367,560.7,0.332999999999,1,blink,False
S02,BOR,unified,562.7,563.374,0.673999999999,2,extended,False
S02,BOR,unified,564.05,564.715,0.664999999994,2,extended,False
S02,BOR,unified,568.068,568.401,0.332999999999,1,blink,False
S02,BOR,unified,568.734,570.064,1.33,4,extended,False
S02,BOR,unified,570.406,571.064,0.657999999996,2,extended,False
S02,BOR,unified,573.414,573.747,0.332999999999,1,blink,False
S02,BOR,unified,574.73,575.416,0.686000000002,2,extended,False
S02,BOR,unified,577.088,577.757,0.668999999994,2,extended,False
S02,BOR,unified,583.097,583.43,0.332999999999,1,blink,False
S02,BOR,unified,584.095,584.428,0.332999999999,1,blink,False
S02,BOR,unified,586.427,587.094,0.667000000001,2,extended,False
S02,BOR,unified,587.753,588.438,0.684999999998,2,extended,False
S02,BOR,unified,588.752,590.776,2.024,6,extended,False
S02,BOR,unified,591.786,592.119,0.332999999999,1,blink,False
S02,BOR,unified,599.475,599.808,0.332999999999,1,blink,False
S02,BOR,unified,602.482,602.815,0.332999999999,1,blink,False
S02,BOR,unified,604.489,605.489,1,3,extended,False
S02,BOR,unified,607.497,610.18,2.68299999999,8,extended,False
S02,BOR,unified,612.522,613.195,0.672999999995,2,extended,False
S02,BOR,unified,614.195,614.528,0.332999999999,1,blink,False
S02,BOR,unified,615.864,616.197,0.332999999999,1,blink,False
S02,BOR,unified,618.536,618.869,0.332999999999,1,blink,False
S02,BOR,unified,623.213,623.546,0.332999999999,1,blink,False
S02,BOR,unified,624.885,625.218,0.332999999999,1,blink,False
S02,BOR,unified,629.235,629.902,0.667000000001,2,extended,False
S02,BOR,unified,635.248,635.581,0.332999999999,1,blink,False
S02,BOR,unified,638.265,638.598,0.332999999999,1,blink,False
S02,BOR,unified,642.605,643.218,0.612999999998,2,extended,False
S02,BOR,unified,644.272,644.605,0.332999999999,1,blink,False
S02,BOR,unified,645.271,645.604,0.332999999999,1,blink,False
S02,BOR,unified,648.962,649.295,0.332999999999,1,blink,False
S02,BOR,unified,650.971,651.304,0.332999999999,1,blink,False
S02,BOR,unified,653.653,655.329,1.67600000001,5,extended,False
S02,BOR,unified,660.011,660.993,0.982000000004,3,extended,False
S02,BOR,unified,662.025,662.358,0.332999999999,1,blink,False
S02,BOR,unified,663.369,663.702,0.332999999999,1,blink,False
S02,BOR,unified,665.366,665.699,0.332999999999,1,blink,False
S02,BOR,unified,666.376,667.04,0.66399999999,2,extended,False
S02,BOR,unified,667.716,668.049,0.332999999999,1,blink,False
S02,BOR,unified,672.725,673.058,0.332999999999,1,blink,False
S02,BOR,unified,678.088,678.421,0.332999999999,1,blink,False
S02,BOR,unified,683.737,684.07,0.332999999999,1,blink,False
S02,BOR,unified,689.119,689.452,0.332999999999,1,blink,False
S02,BOR,unified,696.116,696.449,0.332999999999,1,blink,False
S02,BOR,unified,696.792,697.125,0.332999999999,1,blink,False
S02,BOR,unified,697.458,697.791,0.332999999999,1,blink,False
S02,BOR,unified,701.81,702.143,0.332999999999,1,blink,False
S02,BOR,unified,703.476,703.809,0.332999999999,1,blink,False
S02,BOR,unified,706.822,707.155,0.332999999999,1,blink,False
S02,BOR,unified,708.5,708.833,0.332999999999,1,blink,False
S02,BOR,unified,715.539,715.872,0.332999999999,1,blink,False
S02,BOR,unified,716.212,716.545,0.332999999999,1,blink,False
S02,BOR,unified,717.556,717.889,0.332999999999,1,blink,False
S02,BOR,unified,718.895,719.56,0.664999999994,2,extended,False
S02,BOR,unified,720.569,725.251,4.682,14,extended,False
S02,BOR,unified,730.599,730.932,0.332999999999,1,blink,False
S02,BOR,unified,733.609,733.942,0.332999999999,1,blink,False
S02,BOR,unified,735.615,735.948,0.332999999999,1,blink,False
S02,BOR,unified,739.289,739.622,0.332999999999,1,blink,False
S02,BOR,unified,739.956,740.289,0.332999999999,1,blink,False
S02,BOR,unified,743.291,743.624,0.332999999999,1,blink,False
S02,BOR,unified,744.638,745.298,0.660000000003,2,extended,False
S02,BOR,unified,745.637,745.97,0.332999999999,1,blink,False
S02,BOR,unified,748.665,748.998,0.332999999999,1,blink,False
S02,BOR,unified,751.661,751.994,0.332999999999,1,blink,False
S02,BOR,unified,752.685,753.018,0.332999999999,1,blink,False
S02,BOR,unified,753.352,753.685,0.332999999999,1,blink,False
S02,BOR,unified,754.696,755.693,0.997000000003,3,extended,False
S02,BOR,unified,758.368,760.377,2.00899999999,6,extended,False
S02,BOR,unified,767.401,768.068,0.667000000001,2,extended,False
S02,BOR,unified,771.756,772.089,0.332999999999,1,blink,False
S02,BOR,unified,774.425,774.758,0.332999999999,1,blink,False
S02,BOR,unified,777.763,778.096,0.332999999999,1,blink,False
S02,BOR,unified,779.763,780.096,0.332999999999,1,blink,False
S02,BOR,unified,782.437,782.77,0.332999999999,1,blink,False
S02,BOR,unified,783.445,783.778,0.332999999999,1,blink,False
S02,BOR,unified,784.445,785.111,0.665999999997,2,extended,False
S02,BOR,unified,786.455,786.788,0.332999999999,1,blink,False
S02,BOR,unified,789.46,789.793,0.332999999999,1,blink,False
S02,BOR,unified,793.478,793.811,0.332999999999,1,blink,False
S02,BOR,unified,794.818,795.486,0.667999999991,2,extended,False
S02,BOR,unified,800.167,800.832,0.664999999994,2,extended,False
S02,BOR,unified,801.498,802.498,1,3,extended,False
S02,BOR,unified,802.834,803.167,0.332999999999,1,blink,False
S02,BOR,unified,806.19,808.53,2.34,7,extended,False
S02,BOR,unified,810.547,811.213,0.666000000012,2,extended,False
S02,BOR,unified,811.546,812.205,0.659,2,extended,False
S02,BOR,unified,816.557,816.89,0.332999999999,1,blink,False
S02,BOR,unified,819.869,820.57,0.701000000001,2,extended,False
S02,BOR,unified,825.897,826.23,0.332999999999,1,blink,False
S02,BOR,unified,830.258,830.591,0.332999999999,1,blink,False
S02,BOR,unified,832.599,833.941,1.34199999999,4,extended,False
S02,BOR,unified,834.274,834.607,0.332999999999,1,blink,False
S02,BOR,unified,837.274,837.948,0.673999999999,2,extended,False
S02,BOR,unified,838.281,838.614,0.332999999999,1,blink,False
S02,BOR,unified,840.291,840.624,0.332999999999,1,blink,False
S02,BOR,unified,843.971,845.656,1.685,5,extended,False
S02,BOR,unified,845.987,846.654,0.667000000001,2,extended,False
S02,BOR,unified,846.996,849.338,2.342,7,extended,False
S02,BOR,unified,855.694,856.36,0.665999999997,2,extended,False
S02,BOR,unified,859.379,859.712,0.332999999999,1,blink,False
S02,BOR,unified,860.051,861.393,1.342,4,extended,False
S02,BOR,unified,862.392,863.392,1,3,extended,False
S02,BOR,unified,864.393,864.726,0.332999999999,1,blink,False
S02,BOR,unified,866.399,866.732,0.332999999999,1,blink,False
S02,BOR,unified,869.743,870.076,0.332999999999,1,blink,False
S02,BOR,unified,870.748,871.081,0.332999999999,1,blink,False
S02,BOR,unified,872.09,872.423,0.332999999999,1,blink,False
S02,BOR,unified,874.098,875.105,1.007,3,extended,False
S02,BOR,unified,875.773,876.772,0.998999999996,3,extended,False
S02,BOR,unified,882.788,883.121,0.332999999999,1,blink,False
S02,BOR,unified,884.455,884.788,0.332999999999,1,blink,False
S02,BOR,unified,888.805,889.138,0.332999999999,1,blink,False
S02,BOR,unified,890.146,890.479,0.332999999999,1,blink,False
S02,BOR,unified,892.155,892.488,0.332999999999,1,blink,False
S02,BOR,unified,894.828,895.161,0.332999999999,1,blink,False
S02,BOR,unified,902.857,903.19,0.332999999999,1,blink,False
S02,BOR,unified,904.192,904.525,0.332999999999,1,blink,False
S02,BOR,unified,906.206,906.539,0.332999999999,1,blink,False
S02,BOR,unified,907.556,907.889,0.332999999999,1,blink,False
S02,BOR,unified,908.875,909.208,0.332999999999,1,blink,False
S02,BOR,unified,910.566,910.899,0.332999999999,1,blink,False
S02,BOR,unified,912.576,912.909,0.332999999999,1,blink,False
S02,BOR,unified,913.889,914.222,0.332999999999,1,blink,False
S02,CLC,unified,2.00599999999,2.33900000001,0.333000000013,1,blink,False
S02,CLC,unified,22.452,22.785,0.333000000013,1,blink,False
S02,CLC,unified,24.801,25.134,0.333000000013,1,blink,False
S02,CLC,unified,33.856,34.189,0.333000000013,1,blink,False
S02,CLC,unified,52.286,52.619,0.333000000013,1,blink,False
S02,CLC,unified,54.635,54.968,0.333000000013,1,blink,False
S02,CLC,unified,56.312,56.645,0.333000000013,1,blink,False
S02,CLC,unified,70.716,71.049,0.333000000013,1,blink,False
S02,CLC,unified,76.398,76.731,0.333000000013,1,blink,False
S02,CLC,unified,78.065,78.398,0.333000000013,1,blink,False
S02,CLC,unified,84.754,85.087,0.333000000013,1,blink,False
S02,CLC,unified,87.776,88.109,0.333000000013,1,blink,False
S02,CLC,unified,89.776,90.109,0.333000000013,1,blink,False
S02,CLC,unified,91.457,91.79,0.333000000013,1,blink,False
S02,CLC,unified,94.468,94.801,0.333000000013,1,blink,False
S02,CLC,unified,99.848,100.181,0.333000000013,1,blink,False
S02,CLC,unified,102.525,102.858,0.333000000013,1,blink,False
S02,CLC,unified,104.53,104.863,0.333000000013,1,blink,False
S02,CLC,unified,109.23,109.563,0.333000000013,1,blink,False
S02,CLC,unified,117.622,117.955,0.333000000013,1,blink,False
S02,CLC,unified,119.293,119.626,0.333000000013,1,blink,False
S02,CLC,unified,122.976,123.309,0.333000000013,1,blink,False
S02,CLC,unified,127.011,127.344,0.333000000013,1,blink,False
S02,CLC,unified,141.763,142.096,0.333000000013,1,blink,False
S02,CLC,unified,160.525,160.858,0.333000000013,1,blink,False
S02,CLC,unified,164.217,164.55,0.333000000013,1,blink,False
S02,CLC,unified,166.226,166.559,0.333000000013,1,blink,False
S02,CLC,unified,171.25,171.583,0.333000000013,1,blink,False
S02,CLC,unified,175.922,176.255,0.333000000013,1,blink,False
S02,CLC,unified,222.136,222.469,0.333000000013,1,blink,False
S02,CLC,unified,224.144,224.477,0.333000000013,1,blink,False
S02,CLC,unified,231.485,231.818,0.333000000013,1,blink,False
S02,CLC,unified,236.157,236.49,0.333000000013,1,blink,False
S02,CLC,unified,241.857,242.19,0.333000000013,1,blink,False
S02,CLC,unified,242.86,243.523,0.663,2,extended,False
S02,CLC,unified,249.195,249.528,0.333000000013,1,blink,False
S02,CLC,unified,250.204,250.537,0.333000000013,1,blink,False
S02,CLC,unified,251.888,252.221,0.333000000013,1,blink,False
S02,CLC,unified,252.552,252.885,0.333000000013,1,blink,False
S02,CLC,unified,253.218,253.551,0.333000000013,1,blink,False
S02,CLC,unified,254.218,254.551,0.333000000013,1,blink,False
S02,CLC,unified,254.884,255.551,0.667000000016,2,extended,False
S02,CLC,unified,255.884,256.217,0.333000000013,1,blink,False
S02,CLC,unified,256.886,257.219,0.333000000013,1,blink,False
S02,CLC,unified,259.558,259.891,0.333000000013,1,blink,False
S02,CLC,unified,266.268,266.601,0.333000000013,1,blink,False
S02,CLC,unified,269.281,269.614,0.333000000013,1,blink,False
S02,CLC,unified,271.958,272.63,0.672000000006,2,extended,False
S02,CLC,unified,273.304,273.637,0.333000000013,1,blink,False
S02,CLC,unified,274.974,275.307,0.333000000013,1,blink,False
S02,CLC,unified,276.313,276.978,0.665000000008,2,extended,False
S02,CLC,unified,277.312,277.645,0.333000000013,1,blink,False
S02,CLC,unified,278.32,278.653,0.333000000013,1,blink,False
S02,CLC,unified,278.987,279.663,0.676000000021,2,extended,False
S02,CLC,unified,280.664,281.665,1.00100000002,3,extended,False
S02,CLC,unified,282.669,283.002,0.333000000013,1,blink,False
S02,CLC,unified,283.995,284.328,0.333000000013,1,blink,False
S02,CLC,unified,286.343,287.011,0.66800000002,2,extended,False
S02,CLC,unified,296.374,296.707,0.333000000013,1,blink,False
S02,CLC,unified,311.772,312.105,0.333000000013,1,blink,False
S02,CLC,unified,313.787,314.12,0.333000000013,1,blink,False
S02,CLC,unified,317.137,317.47,0.333000000013,1,blink,False
S02,CLC,unified,318.144,318.477,0.333000000013,1,blink,False
S02,CLC,unified,319.452,319.785,0.333000000013,1,blink,False
S02,CLC,unified,325.508,325.841,0.333000000013,1,blink,False
S02,CLC,unified,328.869,329.202,0.333000000013,1,blink,False
S02,CLC,unified,329.877,330.21,0.333000000013,1,blink,False
S02,CLC,unified,335.559,335.892,0.333000000013,1,blink,False
S02,CLC,unified,336.907,337.24,0.333000000013,1,blink,False
S02,CLC,unified,345.604,345.937,0.333000000013,1,blink,False
S02,CLC,unified,346.939,347.272,0.333000000013,1,blink,False
S02,CLC,unified,348.944,349.277,0.333000000013,1,blink,False
S02,CLC,unified,355.968,356.301,0.333000000013,1,blink,False
S02,CLC,unified,356.976,357.309,0.333000000013,1,blink,False
S02,CLC,unified,357.65,357.983,0.333000000013,1,blink,False
S02,CLC,unified,358.325,358.995,0.670000000013,2,extended,False
S02,CLC,unified,365.365,365.698,0.333000000013,1,blink,False
S02,CLC,unified,369.031,369.364,0.333000000013,1,blink,False
S02,CLC,unified,370.031,370.364,0.333000000013,1,blink,False
S02,CLC,unified,375.057,375.39,0.333000000013,1,blink,False
S02,CLC,unified,375.724,376.057,0.333000000013,1,blink,False
S02,CLC,unified,377.063,377.396,0.333000000013,1,blink,False
S02,CLC,unified,378.379,379.065,0.686000000002,2,extended,False
S02,CLC,unified,379.4,379.733,0.333000000013,1,blink,False
S02,CLC,unified,380.42,380.753,0.333000000013,1,blink,False
S02,CLC,unified,385.444,385.777,0.333000000013,1,blink,False
S02,CLC,unified,387.446,387.779,0.333000000013,1,blink,False
S02,CLC,unified,389.451,389.784,0.333000000013,1,blink,False
S02,CLC,unified,390.118,390.451,0.333000000013,1,blink,False
S02,CLC,unified,391.12,391.453,0.333000000013,1,blink,False
S02,CLC,unified,392.462,392.795,0.333000000013,1,blink,False
S02,CLC,unified,397.816,399.484,1.66800000002,5,extended,False
S02,CLC,unified,400.456,400.789,0.333000000013,1,blink,False
S02,CLC,unified,401.492,401.825,0.333000000013,1,blink,False
S02,CLC,unified,405.175,405.508,0.333000000013,1,blink,False
S02,CLC,unified,406.521,407.182,0.661000000007,2,extended,False
S02,CLC,unified,408.198,408.531,0.333000000013,1,blink,False
S02,CLC,unified,408.872,409.205,0.333000000013,1,blink,False
S02,CLC,unified,412.562,414.239,1.67700000001,5,extended,False
S02,CLC,unified,417.927,418.26,0.333000000013,1,blink,False
S02,CLC,unified,418.597,419.263,0.666000000012,2,extended,False
S02,CLC,unified,419.604,419.937,0.333000000013,1,blink,False
S02,CLC,unified,420.276,420.944,0.668000000005,2,extended,False
S02,CLC,unified,423.609,423.942,0.333000000013,1,blink,False
S02,CLC,unified,424.284,424.617,0.333000000013,1,blink,False
S02,CLC,unified,425.292,426.625,1.33300000001,4,extended,False
S02,CLC,unified,427.625,427.958,0.333000000013,1,blink,False
S02,CLC,unified,428.627,428.96,0.333000000013,1,blink,False
S02,CLC,unified,435.989,436.322,0.333000000013,1,blink,False
S02,CLC,unified,436.666,436.999,0.333000000013,1,blink,False
S02,CLC,unified,438.663,438.996,0.333000000013,1,blink,False
S02,CLC,unified,445.695,446.028,0.333000000013,1,blink,False
S02,CLC,unified,446.704,447.037,0.333000000013,1,blink,False
S02,CLC,unified,447.703,448.036,0.333000000013,1,blink,False
S02,CLC,unified,448.371,449.044,0.67300000001,2,extended,False
S02,CLC,unified,450.732,451.065,0.333000000013,1,blink,False
S02,CLC,unified,452.738,453.071,0.333000000013,1,blink,False
S02,CLC,unified,453.39,453.723,0.333000000013,1,blink,False
S02,CLC,unified,454.388,454.721,0.333000000013,1,blink,False
S02,CLC,unified,458.426,458.759,0.333000000013,1,blink,False
S02,CLC,unified,459.766,460.099,0.333000000013,1,blink,False
S02,CLC,unified,460.775,462.108,1.33300000001,4,extended,False
S02,CLC,unified,462.435,462.768,0.333000000013,1,blink,False
S02,CLC,unified,466.449,466.782,0.333000000013,1,blink,False
S02,CLC,unified,468.447,469.139,0.69200000001,2,extended,False
S02,CLC,unified,469.448,469.781,0.333000000013,1,blink,False
S02,CLC,unified,471.488,471.821,0.333000000013,1,blink,False
S02,CLC,unified,473.158,473.491,0.333000000013,1,blink,False
