subject,stimulus,round,variant,bin,t_s,duration_s,cognitive_load,decimation_step,gaze_dev,hr,openness,openness_sentinel,pupil,grid,t_frac
S01,BOR,1,unified,261,261,732.9,0.648181,1,0.348751211599,77,1,1,3.465673,abs,
S01,BOR,1,unified,262,262,732.9,0.642754,1,0.359812025332,77,1,1,3.19900283333,abs,
S01,BOR,1,unified,263,263,732.9,0.628925,1,0.36795850306,77,1,1,3.5801925,abs,
S01,BOR,1,unified,264,264,732.9,0.624759,1,0.357217020871,77,1,1,3.62162016667,abs,
S01,BOR,1,unified,265,265,732.9,0.626585,1,0.229651532456,76,1,1,3.35455083333,abs,
S01,BOR,1,unified,266,266,732.9,0.619569,1,0.161050793754,76,0.666666666667,0.666666666667,3.19349275,abs,
S01,BOR,1,unified,267,267,732.9,0.627158,1,0.193310607051,76,1,1,3.00670366667,abs,
S01,BOR,1,unified,268,268,732.9,0.639154,1,0.210168391197,76,0.333333333333,0.333333333333,3.098442,abs,
S01,BOR,1,unified,269,269,732.9,0.650996,1,0.269883812828,76,0.666666666667,0.666666666667,3.31520075,abs,
S01,BOR,1,unified,270,270,732.9,0.661659,1,0.157649975157,75,1,1,3.28118366667,abs,
S01,BOR,1,unified,271,271,732.9,0.684629,1,0.215068558487,75,1,1,3.37073533333,abs,
S01,BOR,1,unified,272,272,732.9,0.497588,1,0.293705763588,75,1,1,3.56677233333,abs,
S01,BOR,1,unified,273,273,732.9,0.500748,1,0.297771898837,75,1,1,3.66587333333,abs,
S01,BOR,1,unified,274,274,732.9,0.684689,1,0.267235661382,75.6666666667,1,1,3.5185345,abs,
S01,BOR,1,unified,275,275,732.9,0.690929,1,0.258891258998,77,1,1,3.23594416667,abs,
S01,BOR,1,unified,276,276,732.9,0.684090666667,1,0.195306044685,77,1,1,3.0531135,abs,
S01,BOR,1,unified,277,277,732.9,0.611331333333,1,0.133407089761,77,1,1,2.904401,abs,
S01,BOR,1,unified,278,278,732.9,0.478413666667,1,0.12301855442,77,1,1,2.93078633333,abs,
S01,BOR,1,unified,279,279,732.9,0.479575666667,1,0.117128794281,77.6666666667,1,1,3.1172255,abs,
S01,BOR,1,unified,280,280,732.9,0.555099333333,1,0.194133113625,79,1,1,3.01936083333,abs,
S01,BOR,1,unified,281,281,732.9,0.680826666667,1,0.160025366865,79,0.666666666667,0.666666666667,3.04701625,abs,
S01,BOR,1,unified,282,282,732.9,0.687404,1,0.0852111931374,79,1,1,2.93743866667,abs,
S01,BOR,1,unified,283,283,732.9,0.685407666667,1,0.0690172887408,79,0.333333333333,0.333333333333,3.3510895,abs,
S01,BOR,1,unified,284,284,732.9,0.680727,1,0.106269473354,79,1,1,2.73522925,abs,
S01,BOR,1,unified,285,285,732.9,0.682669,1,0.155655883162,82,1,1,2.861229,abs,
S01,BOR,1,unified,286,286,732.9,0.686652,1,0.0988845633665,82,1,1,2.904386,abs,
S01,BOR,1,unified,287,287,732.9,0.482894,1,0.087714598188,82,1,1,2.78872166667,abs,
S01,BOR,1,unified,288,288,732.9,0.478901,1,0.0786827576203,82,1,1,2.6806515,abs,
S01,BOR,1,unified,289,289,732.9,0.481028,1,0.114496003466,82,1,1,2.69046533333,abs,
S01,BOR,1,unified,290,290,732.9,0.481342,1,0.152997972272,83,0.666666666667,0.666666666667,2.69580075,abs,
S01,BOR,1,unified,291,291,732.9,0.479884,1,0.171867098251,83,1,1,2.81885533333,abs,
S01,BOR,1,unified,292,292,732.9,0.48184,1,0.128932814199,83,1,1,2.78120683333,abs,
S01,BOR,1,unified,293,293,732.9,0.490311,1,0.0984936480751,83,1,1,2.67580416667,abs,
S01,BOR,1,unified,294,294,732.9,0.492123,1,0.124489024497,83,1,1,2.724317,abs,
S01,BOR,1,unified,295,295,732.9,0.501954,1,0.11631666293,84,0.666666666667,0.666666666667,2.8004075,abs,
S01,BOR,1,unified,296,296,732.9,0.506696,1,0.10605329516,84,1,1,2.86839783333,abs,
S01,BOR,1,unified,297,297,732.9,0.513826,1,0.227516386387,84,1,1,2.8607075,abs,
S01,BOR,1,unified,298,298,732.9,0.505956,1,0.3516994611,84,1,1,2.887886,abs,
S01,BOR,1,unified,299,299,732.9,0.715647,1,0.432183084927,84,1,1,2.89107283333,abs,
S01,BOR,1,unified,300,300,732.9,0.714605,1,0.423067456474,84,1,1,2.92969733333,abs,
S01,BOR,1,unified,301,301,732.9,0.718027,1,0.419399764532,84,1,1,2.94502233333,abs,
S01,BOR,1,unified,302,302,732.9,0.711401,1,0.435261103899,84,1,1,3.0818505,abs,
S01,BOR,1,unified,303,303,732.9,0.723928,1,0.420122734402,84,1,1,3.06754833333,abs,
S01,BOR,1,unified,304,304,732.9,0.709266,1,0.403931969128,84,1,1,3.0279235,abs,
S01,BOR,1,unified,305,305,732.9,0.705097,1,0.394948525826,84,1,1,2.87502033333,abs,
S01,BOR,1,unified,306,306,732.9,0.692885,1,0.391389831242,84,1,1,2.81847633333,abs,
S01,BOR,1,unified,307,307,732.9,0.686729,1,0.397138618373,84,1,1,2.8644665,abs,
S01,BOR,1,unified,308,308,732.9,0.674422,1,0.410502080448,84,1,1,2.85634333333,abs,
S01,BOR,1,unified,309,309,732.9,0.671575,1,0.344394228944,82.3333333333,0.666666666667,0.666666666667,2.89168175,abs,
S01,BOR,1,unified,310,310,732.9,0.672239,1,0.239865057077,79,1,1,2.76133233333,abs,
S01,BOR,1,unified,311,311,732.9,0.688044,1,0.196256277948,79,0.333333333333,0.333333333333,2.6916125,abs,
S01,BOR,1,unified,312,312,732.9,0.689325,1,0.0894075515891,79,0.666666666667,0.666666666667,2.981327,abs,
S01,BOR,1,unified,313,313,732.9,0.704988,1,0.117281708427,79,1,1,3.20773566667,abs,
S01,BOR,1,unified,314,314,732.9,0.69202,1,0.123241781827,78,1,1,3.0706685,abs,
S01,BOR,1,unified,315,315,732.9,0.693653666667,1,0.186730636116,76,0.666666666667,0.666666666667,3.0386545,abs,
S01,BOR,1,unified,316,316,732.9,0.687266666667,1,0.225780234355,76,1,1,2.94577283333,abs,
S01,BOR,1,unified,317,317,732.9,0.617374666667,1,0.213323377009,76,1,1,2.82751216667,abs,
S01,BOR,1,unified,318,318,732.9,0.533704,1,0.201104155566,76,1,1,2.7435505,abs,
S01,BOR,1,unified,319,319,732.9,0.642584,1,0.202208158275,76.3333333333,0.666666666667,0.666666666667,2.77711875,abs,
S01,BOR,1,unified,320,320,732.9,0.642584,1,0.205128799125,77,1,1,2.7339475,abs,
S01,BOR,1,unified,321,321,732.9,0.642584,1,0.19122726786,77,1,1,2.82756316667,abs,
S01,BOR,1,unified,322,322,732.9,0.642584,1,0.171005847853,77,1,1,2.7313565,abs,
S01,BOR,1,unified,323,323,732.9,0.642584,1,0.199698434221,77,1,1,2.736239,abs,
S01,BOR,1,unified,324,324,732.9,0.642584,1,0.229682949641,76.3333333333,0.666666666667,0.666666666667,2.697872,abs,
S01,BOR,1,unified,325,325,732.9,0.642584,1,0.152926959026,75,1,1,2.5588075,abs,
S01,BOR,1,unified,326,326,732.9,0.642584,1,0.211014416824,75,1,1,2.64476016667,abs,
S01,BOR,1,unified,327,327,732.9,0.642584,1,0.207363258028,75,0.666666666667,0.666666666667,2.698681,abs,
S01,BOR,1,unified,328,328,732.9,0.642584,1,0.177049502705,75,1,1,2.6964035,abs,
S01,BOR,1,unified,329,329,732.9,0.642584,1,0.195139228504,76,1,1,2.70746866667,abs,
S01,BOR,1,unified,330,330,732.9,0.642584,1,0.188474057772,78,1,1,2.8342515,abs,
S01,BOR,1,unified,331,331,732.9,0.642584,1,0.166461292906,78,1,1,3.05590583333,abs,
S01,BOR,1,unified,332,332,732.9,0.642584,1,0.095453499663,78,0.666666666667,0.666666666667,2.907749,abs,
S01,BOR,1,unified,333,333,732.9,0.642584,1,0.118163758828,78,1,1,2.7045365,abs,
S01,BOR,1,unified,334,334,732.9,0.642584,1,0.234118087384,79,1,1,2.946345,abs,
S01,BOR,1,unified,335,335,732.9,0.642584,1,0.237168043291,81,1,1,3.15947716667,abs,
S01,BOR,1,unified,336,336,732.9,0.642584,1,0.236626454974,81,1,1,3.13461566667,abs,
S01,BOR,1,unified,337,337,732.9,0.642584,1,0.15687100376,81,0.333333333333,0.333333333333,3.0534975,abs,
S01,BOR,1,unified,338,338,732.9,0.642584,1,0.140279738857,81,1,1,2.918719,abs,
S01,BOR,1,unified,339,339,732.9,0.642584,1,0.145933431767,81.6666666667,0.666666666667,0.666666666667,2.89697625,abs,
S01,BOR,1,unified,340,340,732.9,0.642584,1,0.143296657084,83,0.666666666667,0.666666666667,2.84647375,abs,
S01,BOR,1,unified,341,341,732.9,0.642584,1,0.14075786967,83,0.666666666667,0.666666666667,2.8793755,abs,
S01,BOR,1,unified,342,342,732.9,0.642584,1,0.130666029208,83,1,1,2.89583366667,abs,
S01,BOR,1,unified,343,343,732.9,0.642584,1,0.113381466684,83,1,1,2.95112616667,abs,
S01,BOR,1,unified,344,344,732.9,0.642584,1,0.0409441975711,83.3333333333,1,1,2.98533116667,abs,
S01,BOR,1,unified,345,345,732.9,0.642584,1,0.100420106395,84,0.666666666667,0.666666666667,3.07901375,abs,
S01,BOR,1,unified,346,346,732.9,0.642584,1,0.203951232141,84,1,1,2.900767,abs,
S01,BOR,1,unified,347,347,732.9,0.642584,1,0.284968541527,84,1,1,3.15494033333,abs,
S01,BOR,1,unified,348,348,732.9,0.642584,1,0.28625163755,84,1,1,3.18464916667,abs,
S01,BOR,1,unified,349,349,732.9,0.642584,1,0.267113167566,84.6666666667,1,1,3.0973255,abs,
S01,BOR,1,unified,350,350,732.9,0.642584,1,0.253795581504,85,1,1,2.962008,abs,
S01,BOR,1,unified,351,351,732.9,0.642584,1,0.272014176355,85,1,1,3.06132016667,abs,
S01,BOR,1,unified,352,352,732.9,0.642584,1,0.304926438322,85,1,1,3.071411,abs,
S01,BOR,1,unified,353,353,732.9,0.642584,1,0.303046712776,85,0.666666666667,0.666666666667,3.1170805,abs,
S01,BOR,1,unified,354,354,732.9,0.642584,1,0.257281359441,87.6666666667,1,1,3.01495366667,abs,
S01,BOR,1,unified,355,355,732.9,0.642584,1,0.298751388486,89,1,1,2.8819835,abs,
S01,BOR,1,unified,356,356,732.9,0.642584,1,0.34375281817,89,1,1,2.93685925,abs,
S01,BOR,1,unified,357,357,732.9,0.642584,1,0.335040240465,89,1,1,2.96980783333,abs,
S01,BOR,1,unified,358,358,732.9,0.642584,1,0.336659333537,89,1,1,2.94589733333,abs,
S01,BOR,1,unified,359,359,732.9,0.642584,1,0.3528734422,89.6666666667,1,1,2.94778683333,abs,
S01,BOR,1,unified,360,360,732.9,0.642584,1,0.348286754904,91,1,1,2.94177483333,abs,
S01,BOR,1,unified,361,361,732.9,0.642584,1,0.347469423109,91,1,1,2.9731675,abs,
S01,BOR,1,unified,362,362,732.9,0.642584,1,0.336898647982,91,1,1,2.92085016667,abs,
S01,BOR,1,unified,363,363,732.9,0.642584,1,0.318207508104,91,1,1,2.943044,abs,
S01,BOR,1,unified,364,364,732.9,0.655864,1,0.298730647909,89.6666666667,1,1,2.61920166667,abs,
S01,BOR,1,unified,365,365,732.9,0.635053,1,0.357391941711,87,1,1,2.90322383333,abs,
S01,BOR,1,unified,366,366,732.9,0.635053,1,0.299140435247,87,1,1,2.88052866667,abs,
S01,BOR,1,unified,367,367,732.9,0.635053,1,0.281854929058,87,1,1,2.82826983333,abs,
S01,BOR,1,unified,368,368,732.9,0.635053,1,0.263481519077,87,1,1,2.90782416667,abs,
S01,BOR,1,unified,369,369,732.9,0.635053,1,0.148289335953,86.3333333333,1,1,2.765096,abs,
S01,BOR,1,unified,370,370,732.9,0.635053,1,0.0710430186208,86,1,1,2.37801133333,abs,
S01,BOR,1,unified,371,371,732.9,0.635053,1,0.0361315715138,86,1,1,2.70296733333,abs,
S01,BOR,1,unified,372,372,732.9,0.635053,1,0.0868965348972,86,1,1,2.863571,abs,
S01,BOR,1,unified,373,373,732.9,0.635053,1,0.239558897243,86,1,1,2.9506125,abs,
S01,BOR,1,unified,374,374,732.9,0.635053,1,0.279564220463,86.6666666667,1,1,3.06304416667,abs,
S01,BOR,1,unified,375,375,732.9,0.635053,1,0.25704877594,87,1,1,3.01737466667,abs,
S01,BOR,1,unified,376,376,732.9,0.635053,1,0.269387495961,87,1,1,2.88481416667,abs,
S01,BOR,1,unified,377,377,732.9,0.635053,1,0.285074109815,87,1,1,2.91277066667,abs,
S01,BOR,1,unified,378,378,732.9,0.635053,1,0.274719325888,87,1,1,2.90951533333,abs,
S01,BOR,1,unified,379,379,732.9,0.635053,1,0.208116772153,85,1,1,2.89210766667,abs,
S01,BOR,1,unified,380,380,732.9,0.635053,1,0.275345198009,84,1,1,2.6831435,abs,
S01,BOR,1,unified,381,381,732.9,0.635053,1,0.184874957209,84,1,1,2.92141216667,abs,
S01,BOR,1,unified,382,382,732.9,0.635053,1,0.145848249095,84,1,1,2.66310883333,abs,
S01,BOR,1,unified,383,383,732.9,0.635053,1,0.166339939675,84,1,1,2.72000366667,abs,
S01,BOR,1,unified,384,384,732.9,0.635053,1,0.168084381232,82,0.666666666667,0.666666666667,2.79985825,abs,
S01,BOR,1,unified,385,385,732.9,0.635053,1,0.207954963257,81,0.666666666667,0.666666666667,2.75890325,abs,
S01,BOR,1,unified,386,386,732.9,0.635053,1,0.203078242584,81,0.666666666667,0.666666666667,2.67147825,abs,
S01,BOR,1,unified,387,387,732.9,0.635053,1,0.0897377950992,81,0.333333333333,0.333333333333,2.845207,abs,
S01,BOR,1,unified,388,388,732.9,0.635053,1,0.0847182120243,81,0.666666666667,0.666666666667,2.88579175,abs,
S01,BOR,1,unified,389,389,732.9,0.635053,1,0.071763500472,79.5,0,0,,abs,
S01,BOR,1,unified,390,390,732.9,0.635053,1,0.159953181412,78,0,0,,abs,
S01,BOR,1,unified,391,391,732.9,0.635053,1,0.247905534127,78,1,1,2.53852066667,abs,
S01,BOR,1,unified,392,392,732.9,0.635053,1,0.274056563505,78,1,1,2.73362983333,abs,
S01,BOR,1,unified,393,393,732.9,0.635053,1,0.162679499619,78,1,1,2.60743716667,abs,
S01,BOR,1,unified,394,394,732.9,0.635053,1,0.170350259401,77.3333333333,1,1,2.55758666667,abs,
S01,BOR,1,unified,395,395,732.9,0.635053,1,0.328170580727,77,1,1,2.84812933333,abs,
S01,BOR,1,unified,396,396,732.9,0.635053,1,0.271180228828,77,1,1,2.6769715,abs,
S01,BOR,1,unified,397,397,732.9,0.635053,1,0.291501246642,77,1,1,2.80401616667,abs,
S01,BOR,1,unified,398,398,732.9,0.635053,1,0.290913396269,77,1,1,2.86454783333,abs,
S01,BOR,1,unified,399,399,732.9,0.635053,1,0.271709998432,77,1,1,2.92345166667,abs,
S01,BOR,1,unified,400,400,732.9,0.635053,1,0.15427209735,77,0.666666666667,0.666666666667,2.682537,abs,
S01,BOR,1,unified,401,401,732.9,0.635053,1,0.129270943175,77,1,1,2.7239075,abs,
S01,BOR,1,unified,402,402,732.9,0.635053,1,0.194488871586,77,1,1,2.73767083333,abs,
S01,BOR,1,unified,403,403,732.9,0.635053,1,0.228061106104,77,1,1,3.1938375,abs,
S01,BOR,1,unified,404,404,732.9,0.635053,1,0.323651046654,76.3333333333,1,1,3.59712716667,abs,
S01,BOR,1,unified,405,405,732.9,0.635053,1,0.09480952262,76,1,1,3.49326583333,abs,
S01,BOR,1,unified,406,406,732.9,0.635053,1,0.133347988553,76,1,1,3.32437133333,abs,
S01,BOR,1,unified,407,407,732.9,0.635053,1,0.162228144922,76,1,1,3.36396033333,abs,
S01,BOR,1,unified,408,408,732.9,0.635053,1,0.145730432101,76,1,1,3.3765945,abs,
S01,BOR,1,unified,409,409,732.9,0.635053,1,0.117930240966,76,1,1,3.235166,abs,
S01,BOR,1,unified,410,410,732.9,0.635053,1,0.0658359583593,76,1,1,2.96211,abs,
S01,BOR,1,unified,411,411,732.9,0.635053,1,0.0446188506099,76,1,1,3.17245983333,abs,
S01,BOR,1,unified,412,412,732.9,0.635053,1,0.0889398059406,76,1,1,3.24628966667,abs,
S01,BOR,1,unified,413,413,732.9,0.635053,1,0.124667557929,76,1,1,3.35852566667,abs,
S01,BOR,1,unified,414,414,732.9,0.635053,1,0.0884460239183,75.3333333333,1,1,3.253708,abs,
S01,BOR,1,unified,415,415,732.9,0.635053,1,0.0258650343128,75,1,1,3.16158783333,abs,
S01,BOR,1,unified,416,416,732.9,0.635053,1,0.0359349738045,75,1,1,3.05155183333,abs,
S01,BOR,1,unified,417,417,732.9,0.635053,1,0.0417353576787,75,1,1,2.968582,abs,
S01,BOR,1,unified,418,418,732.9,0.635053,1,0.0516915530074,75,1,1,2.9116745,abs,
S01,BOR,1,unified,419,419,732.9,0.635053,1,0.0714677322497,75,0.666666666667,0.666666666667,2.89309325,abs,
S01,BOR,1,unified,420,420,732.9,0.635053,1,0.0901130639339,75,1,1,2.7977905,abs,
S01,BOR,1,unified,421,421,732.9,0.635053,1,0.0981032983356,75,1,1,3.16053033333,abs,
S01,BOR,1,unified,422,422,732.9,0.635053,1,0.100556789706,75,1,1,3.2574615,abs,
S01,BOR,1,unified,423,423,732.9,0.635053,1,0.102579190448,75,1,1,3.29073583333,abs,
S01,BOR,1,unified,424,424,732.9,0.635053,1,0.14592200705,75,1,1,3.36498483333,abs,
S01,BOR,1,unified,425,425,732.9,0.635053,1,0.153134353117,75,1,1,3.41646225,abs,
S01,BOR,1,unified,426,426,732.9,0.635053,1,0.14027473044,75,1,1,3.14379883333,abs,
S01,BOR,1,unified,427,427,732.9,0.635053,1,0.175825872001,75,1,1,2.89282983333,abs,
S01,BOR,1,unified,428,428,732.9,0.635053,1,0.11850179749,75,1,1,3.09190116667,abs,
S01,BOR,1,unified,429,429,732.9,0.635053,1,0.114400308197,75.6666666667,1,1,2.96593466667,abs,
S01,BOR,1,unified,430,430,732.9,0.635053,1,0.0782690419242,76,1,1,3.04813633333,abs,
S01,BOR,1,unified,431,431,732.9,0.635053,1,0.0781195426915,76,1,1,2.90691633333,abs,
S01,BOR,1,unified,432,432,732.9,0.635053,1,0.107032355361,76,1,1,2.90635683333,abs,
S01,BOR,1,unified,433,433,732.9,0.635053,1,0.0900581715324,76,1,1,3.0470785,abs,
S01,BOR,1,unified,434,434,732.9,0.635053,1,0.0734419215688,76,0.333333333333,0.333333333333,2.947441,abs,
S01,BOR,1,unified,435,435,732.9,0.635053,1,0.0901382077299,76,0.666666666667,0.666666666667,2.79382325,abs,
S01,BOR,1,unified,436,436,732.9,0.635053,1,0.0890561620552,76,1,1,2.90305833333,abs,
S01,BOR,1,unified,437,437,732.9,0.635053,1,0.129116690394,76,1,1,3.15009066667,abs,
S01,BOR,1,unified,438,438,732.9,0.635053,1,0.225907223432,76,1,1,3.23924733333,abs,
S01,BOR,1,unified,439,439,732.9,0.635053,1,0.258223071104,76,1,1,3.342509,abs,
S01,BOR,1,unified,440,440,732.9,0.635053,1,0.170468961716,76,1,1,3.37991583333,abs,
S01,BOR,1,unified,441,441,732.9,0.635053,1,0.138527758209,76,1,1,3.20378883333,abs,
S01,BOR,1,unified,442,442,732.9,0.635053,1,0.131101669273,76,1,1,3.3920795,abs,
S01,BOR,1,unified,443,443,732.9,0.635053,1,0.0913881890591,76,1,1,3.205569,abs,
S01,BOR,1,unified,444,444,732.9,0.635053,1,0.107510729515,77,1,1,3.0344365,abs,
S01,BOR,1,unified,445,445,732.9,0.635053,1,0.0990268490947,77,0.666666666667,0.666666666667,2.97345725,abs,
S01,BOR,1,unified,446,446,732.9,0.635053,1,0.0992841917026,77,1,1,3.07796216667,abs,
S01,BOR,1,unified,447,447,732.9,0.635053,1,0.134384408535,77,1,1,3.199206,abs,
S01,BOR,1,unified,448,448,732.9,0.635053,1,0.217759805513,77,1,1,3.028539,abs,
S01,BOR,1,unified,449,449,732.9,0.635053,1,0.165476661385,78,0.666666666667,0.666666666667,3.20820975,abs,
S01,BOR,1,unified,450,450,732.9,0.635053,1,0.0867798070018,78,1,1,3.11333716667,abs,
S01,BOR,1,unified,451,451,732.9,0.635053,1,0.0787217941179,78,1,1,3.06525683333,abs,
S01,BOR,1,unified,452,452,732.9,0.635053,1,0.0817067748413,78,0.666666666667,0.666666666667,2.8937835,abs,
S01,BOR,1,unified,453,453,732.9,0.635053,1,0.0386858261262,78,1,1,2.82392866667,abs,
S01,BOR,1,unified,454,454,732.9,0.635053,1,0.0319879903303,80,1,1,2.74233266667,abs,
S01,BOR,1,unified,455,455,732.9,0.635053,1,0.0336092167119,80,0.666666666667,0.666666666667,2.65711175,abs,
S01,BOR,1,unified,456,456,732.9,0.635053,1,0.0888572969129,80,1,1,2.7861685,abs,
S01,BOR,1,unified,457,457,732.9,0.635053,1,0.0829085298015,80,1,1,2.72906483333,abs,
S01,BOR,1,unified,458,458,732.9,0.635053,1,0.0664338024739,80,0.666666666667,0.666666666667,2.7998505,abs,
S01,BOR,1,unified,459,459,732.9,0.635053,1,0.125288626604,80,1,1,2.751002,abs,
S01,BOR,1,unified,460,460,732.9,0.635053,1,0.168892462827,80,1,1,2.70907833333,abs,
S01,BOR,1,unified,461,461,732.9,0.635053,1,0.168874204661,80,1,1,2.70133575,abs,
S01,BOR,1,unified,462,462,732.9,0.635053,1,0.264109452149,80,1,1,2.70628116667,abs,
S01,BOR,1,unified,463,463,732.9,0.635053,1,0.333494188461,80,1,1,2.75048333333,abs,
S01,BOR,1,unified,464,464,732.9,0.635053,1,0.347566300794,80.6666666667,1,1,2.76739766667,abs,
S01,BOR,1,unified,465,465,732.9,0.635053,1,0.181896230197,81,0.666666666667,0.666666666667,2.62294775,abs,
S01,BOR,1,unified,466,466,732.9,0.635053,1,0.107966750041,81,0.666666666667,0.666666666667,2.502472,abs,
S01,BOR,1,unified,467,467,732.9,0.635053,1,0.257840236751,81,1,1,2.55157466667,abs,
S01,BOR,1,unified,468,468,732.9,0.635053,1,0.334014833375,81,1,1,2.925425,abs,
S01,BOR,1,unified,469,469,732.9,0.635053,1,0.310946915703,82,0,0.333333333333,2.871262,abs,
S01,BOR,1,unified,470,470,732.9,0.635053,1,0.208113880253,82,0,0,,abs,
S01,BOR,1,unified,471,471,732.9,0.635053,1,0.230074581186,82,1,1,2.7166265,abs,
S01,BOR,1,unified,472,472,732.9,0.635053,1,0.124794094605,82,1,1,2.801773,abs,
S01,BOR,1,unified,473,473,732.9,0.635053,1,0.133287168438,82,1,1,2.85385633333,abs,
S01,BOR,1,unified,474,474,732.9,0.635053,1,0.134494040374,81,0.666666666667,0.666666666667,2.935772,abs,
S01,BOR,1,unified,475,475,732.9,0.635053,1,0.144307086476,81,1,1,2.66345733333,abs,
S01,BOR,1,unified,476,476,732.9,0.635053,1,0.11934772849,81,1,1,2.64676683333,abs,
S01,BOR,1,unified,477,477,732.9,0.635053,1,0.0460179035226,81,1,1,2.7131195,abs,
S01,BOR,1,unified,478,478,732.9,0.635053,1,0.0398379647729,81,1,1,2.80412783333,abs,
S01,BOR,1,unified,479,479,732.9,0.635053,1,0.0349319157285,80,0,0,,abs,
S01,BOR,1,unified,480,480,732.9,0.635053,1,0.0302071121937,80,1,1,2.74040733333,abs,
S01,BOR,1,unified,481,481,732.9,0.635053,1,0.0666122449474,80,0.666666666667,0.666666666667,2.75782775,abs,
S01,BOR,1,unified,482,482,732.9,0.635053,1,0.0767246882397,80,1,1,2.8457055,abs,
S01,BOR,1,unified,483,483,732.9,0.635053,1,0.0812265565821,80,1,1,3.0747325,abs,
S01,BOR,1,unified,484,484,732.9,0.635053,1,0.0849177574217,80,1,1,2.92477666667,abs,
S01,BOR,1,unified,485,485,732.9,0.635053,1,0.0876900146631,80,1,1,2.96382916667,abs,
S01,BOR,1,unified,486,486,732.9,0.635053,1,0.0358887168899,80,1,1,3.12024683333,abs,
S01,BOR,1,unified,487,487,732.9,0.635053,1,0.0363757108579,80,1,1,3.0753835,abs,
S01,BOR,1,unified,488,488,732.9,0.635053,1,0.0399824185869,80,1,1,2.99990066667,abs,
S01,BOR,1,unified,489,489,732.9,0.635053,1,0.0464552156697,80,1,1,2.802002,abs,
S01,BOR,1,unified,490,490,732.9,0.635053,1,0.0492627113663,80,1,1,2.75750233333,abs,
S01,BOR,1,unified,491,491,732.9,0.635053,1,0.0515821794811,80,1,1,2.7964175,abs,
S01,BOR,1,unified,492,492,732.9,0.635053,1,0.0613523987104,80,1,1,2.76325716667,abs,
S01,BOR,1,unified,493,493,732.9,0.635053,1,0.0686143627609,80,1,1,2.6679485,abs,
S01,BOR,1,unified,494,494,732.9,0.635053,1,0.0972261267057,80,1,1,2.76748133333,abs,
S01,BOR,1,unified,495,495,732.9,0.635053,1,0.0983259671143,80,1,1,2.78978483333,abs,
S01,BOR,1,unified,496,496,732.9,0.635053,1,0.0985239910925,80,1,1,2.75242625,abs,
S01,BOR,1,unified,497,497,732.9,0.635053,1,0.0771820329824,80,1,1,2.64102666667,abs,
S01,BOR,1,unified,498,498,732.9,0.635053,1,0.0665582451692,80,1,1,2.55809266667,abs,
S01,BOR,1,unified,499,499,732.9,0.635053,1,0.0926235331405,79,1,1,2.59615833333,abs,
S01,BOR,1,unified,500,500,732.9,0.635053,1,0.0964368696216,79,1,1,2.57839716667,abs,
S01,BOR,1,unified,501,501,732.9,0.635053,1,0.0906835204183,79,1,1,2.58160133333,abs,
S01,BOR,1,unified,502,502,732.9,0.635053,1,0.0524421284418,79,0.666666666667,0.666666666667,2.598995,abs,
S01,BOR,1,unified,503,503,732.9,0.635053,1,0.0452773517835,79,0.666666666667,1,2.50957233333,abs,
S01,BOR,1,unified,504,504,732.9,0.635053,1,0.0580503232926,77,1,1,2.51853433333,abs,
S01,BOR,1,unified,505,505,732.9,0.635053,1,0.158226559406,77,0,0,,abs,
S01,BOR,1,unified,506,506,732.9,0.635053,1,0.330302483275,77,0.666666666667,0.666666666667,2.70610825,abs,
S01,BOR,1,unified,507,507,732.9,0.635053,1,0.287290763656,77,1,1,2.81554666667,abs,
S01,BOR,1,unified,508,508,732.9,0.635053,1,0.196052941395,77,1,1,2.8805795,abs,
S01,BOR,1,unified,509,509,732.9,0.635053,1,0.146897923743,75,1,1,2.77290616667,abs,
S01,BOR,1,unified,510,510,732.9,0.635053,1,0.142216131282,75,1,1,2.70909616667,abs,
S01,BOR,1,unified,511,511,732.9,0.635053,1,0.153028188432,75,1,1,2.75391666667,abs,
S01,BOR,1,unified,512,512,732.9,0.635053,1,0.147705146558,75,1,1,2.69005816667,abs,
S01,BOR,1,unified,513,513,732.9,0.635053,1,0.119796860223,75.3333333333,1,1,2.5727105,abs,
