source_id,relation,target_id,domain,centrality_tier,book_page,provenance,supporting_unit_ids,notes,source_id_original,target_id_original,resolution_status
IG-09:driving-for-nicer-car,illustrates,IG-09:instrumental-goal-Schank-Abelson,game-studies,2,151,text-anchored,IG-09-LUDIC,Schank+Abelson 1977 — instrumental goal as prerequisite to another goal,,,unresolved
IG-09:Space-Invaders,exemplifies,IG-09:personal-goal-scope-bounded-by-rule-system,game-studies,2,151,text-anchored,IG-09-LUDIC,Space Invaders (Taito 1978) — narrow rule-system activity-range bounds personal-goal scope,,,unresolved
IG-09:Oblivion,exemplifies,IG-09:sandbox-alternative-primary-goal,game-studies,2,151-152,text-anchored,IG-09-LUDIC,Elder Scrolls IV: Oblivion (Bethesda Softworks 2006) — criminal-career as alternative primary goal validated by rule-system reactions,,,unresolved
IG-09:Fallout-3,exemplifies,IG-09:primary-goal-cascading-subgoals,game-studies,1,153-154,text-anchored,IG-09-LUDIC,Fallout 3 (Bethesda Game Studios 2008) — find-fugitive-father → radio-station → equipment → Megaton → bottle-caps → job,,,unresolved
IG-09:Fallout-3,exemplifies,IG-09:alternative-primary-goal-rule-system-supported,game-studies,2,154,text-anchored,IG-09-LUDIC,Fallout 3 supports murder-everyone primary goal because corpses persist,,,unresolved
IG-09:Far-Cry-2,exemplifies,IG-09:rule-system-prevents-alternative-primary-goal,game-studies,2,154,text-anchored,IG-09-LUDIC,Far Cry 2 (Ubisoft Montreal 2008) — infinite enemy respawn prevents murder-everyone primary goal,,,unresolved
IG-09:Ananke-Darkshore-swim,exemplifies,IG-09:self-set-goal,game-studies,1,152,text-anchored,IG-09-LUDIC,World of Warcraft (Blizzard 2004) — Ananke's afternoon swim from Darkshore as self-set goal not guided by mechanics,,,unresolved
IG-09:Ananke-Darkshore-swim,exemplifies,IG-09:cross-dimensional-weaving-ludic-spatial-kinesthetic,game-studies,2,153,text-anchored,IG-09-LUDIC,Ananke case explicitly thematizes weaving of ludic + spatial + kinesthetic involvement,,,unresolved
IG-09:agency-sense-of,glosses,IG-09:decide-and-do,game-studies,2,153,text-anchored,IG-09-LUDIC,Sole occurrence of 'agency' in chapter — 'sense of agency created by allowing players to decide to do something and then to actually do it',,,unresolved
IG-09:goal-hierarchy-primary-subgoal,cites,IG-09:cognitive-psychology-bundle,game-studies,1,153,text-anchored,IG-09-LUDIC,Bell+Huang 1997; Locke+Latham 1990; McIntosh 1996; Rosenbloom+Newell 1983 — bundled citation for hierarchical-goal-structure consensus,,,unresolved
IG-09:goal-hierarchy-primary-subgoal,extends,IG-09:Jarvinen-doctoral-thesis,game-studies,1,150-153,text-anchored,IG-09-LUDIC,Järvinen 2008 block-quoted at p.150 + applies primary/sub distinction to games at p.153,,,unresolved
IG-09:goal-hierarchy-primary-subgoal,extends,IG-09:Bjork-Holopainen-design-patterns,game-studies,2,153,text-anchored,IG-09-LUDIC,Björk+Holopainen 2005 — hierarchy of goals as recurring design pattern + awareness-raises-satisfaction,,,unresolved
IG-09:McIntosh-abstract-higher-goals,partially-rejected-for,IG-09:games-concrete-primary-goals,game-studies,2,155,text-anchored,IG-09-LUDIC,McIntosh 1996 — hierarchically-higher = more-abstract claim rejected for games; primary game-goals are typically concrete + explicit,,,unresolved
IG-09:Sid-Meier-set-of-interesting-choices,sourced-via,IG-09:Rollings-Morris-2000,game-studies,1,155,text-anchored,IG-09-LUDIC,Sid Meier 'a set of interesting choices' quoted via Rollings+Morris 2000 Game Architecture and Design p.38 — not from Meier primary source,,,unresolved
IG-09:Sid-Meier-set-of-interesting-choices,functions-as-analog-for,IG-09:Salen-Zimmerman-meaningful-choice,game-studies,1,155,anticipatory-reconstruction,IG-09-LUDIC,Calleja's working analog for Salen+Zimmerman 'meaningful choice' — but Calleja does NOT use the phrase,,,unresolved
IG-09:autotelic-loanword,uses-without-citing,IG-09:Csikszentmihalyi-absent,game-studies,1,149,text-anchored,IG-09-LUDIC,p.149 line 5280 — autotelic loanword without Csikszentmihalyi cite; confirms volume-wide flow-theory absence,,,unresolved
IG-09:autotelic-loanword,awaits-ontological-grounding-in,Aristotle-NE-I.7-VI.5:eudaimonia-praxis-for-its-own-sake,philosophy,1,149,anticipatory-projection,IG-09-LUDIC,Best Layer-A bridge for autotelic-without-Csikszentmihalyi — Aristotelian eudaimonia + praxis (NE I.7 self-sufficient-activity + NE VI.5 praxis-vs-poiesis),,,unresolved
C-033,defines,IG-09:plan-execute-feedback-replan,game-studies,1,156,text-anchored,IG-09-LUDIC,"Micro-phase signature loop — plan formulated, executed, feedback received, plan continued/modified/restarted; on success new subgoal engaged",,,partial
IG-09:WoW-Ratchet-to-Feathermoon,exemplifies,C-033,game-studies,2,156,text-anchored,IG-09-LUDIC,World of Warcraft journey — plans amended on the spot when unforeseen player-faction skirmishes erupt,,,partial
IG-09:Spore-creature-customization,exemplifies,IG-09:dual-goal-personal-vs-systemic,game-studies,2,156,text-anchored,IG-09-LUDIC,Spore (Maxis 2008) — personal goal (fit mental image) + systemic goal (build functionally aggressive creature) co-exist; agonism not required,,,unresolved
IG-09:strategy-tactics-microtactics,three-tier-hierarchy-of,IG-09:plan-level,game-studies,1,157-158,text-anchored,IG-09-LUDIC,Calleja's analytic innovation — strategy = primary-goal plans; tactics = subgoal plans; microtactic = moment-of-action plans,,,unresolved
IG-09:microtactic,defined-by,IG-09:short-temporal-distance,game-studies,1,158,text-anchored,IG-09-LUDIC,"Microtactic concept useful only where short temporal distance between plan-formulation, execution, feedback, evaluation; turn-based games don't benefit",,,unresolved
IG-09:fencing-example,exemplifies,IG-09:strategy-tactics-microtactics,game-studies,1,157-158,text-anchored,IG-09-LUDIC,Fencing extended example — primary goal county top-3 / tactical disrupt-and-counter / microtactic counterclockwise-evasion of clockwise-moving foil,,,unresolved
IG-09:FIFA-09-Ultimate-Team,exemplifies,IG-09:strategy-tactics-microtactics,game-studies,1,158-159,text-anchored,IG-09-LUDIC,FIFA 09 (EA Sports 2008) extended case — primary all-Italian team / tactical match-management / microtactic right-winger pass-dribble-cross,,,unresolved
IG-09:FIFA-09-Ultimate-Team,exemplifies,IG-09:ludic-economy-anticipatory,game-studies,1,158-159,anticipatory-naming,IG-09-LUDIC,Interlocking ludic-economy of contract-time + money + staff + morale — Calleja does not use phrase 'ludic economy',,,unresolved
IG-09:strategy-tactics-microtactics,awaits-ontological-grounding-in,Aristotle-NE-VI-DA-III.10-11:phronesis-deliberative-phantasia-Papachristou,philosophy,1,157-159,anticipatory-projection,IG-09-LUDIC,Premier phronesis-anchor site in volume — Papachristou's deliberative phantasia reading + prohairesis structurally identical to microtactic,,,unresolved
IG-09:microtactic-inner-speech-example,instances,IG-09:deliberative-phantasia-residual-phenomenology,philosophy,2,158,anticipatory-projection,IG-09-LUDIC,"'He is out of balance, with foil moving clockwise; lunge with counterclockwise evasion of blade' — phantastic-deliberative inner speech",,,unresolved
IG-09:rewards,decomposes-into,IG-09:rewards-typology-eight-categories,game-studies,1,159-165,anticipatory-formalization,IG-09-LUDIC,Performative / mobility / visibility-spatial / spatial-area-unlock / intrinsic-points / social-acclamation / numbers-game / competitive / collaborative / scripted-narrative / aesthetic-beauty,,,unresolved
IG-09:Planetside-skill-points,exemplifies,IG-09:performative-enhancing-reward,game-studies,1,159-160,text-anchored,IG-09-LUDIC,Planetside (SOE 2003) — skill-point ability-economy; skills compound synergistically (infiltrator-suit + reconnaissance-aircraft),,,unresolved
IG-09:Oblivion-LOTRO-horses,exemplifies,IG-09:mobility-enhancing-reward,game-studies,2,160,text-anchored,IG-09-LUDIC,Cyrodill + Middle-earth large-world traversal — horse/pony purchase as mobility reward,,,unresolved
IG-09:RTS-fog-of-war,exemplifies,IG-09:visibility-spatial-reward,game-studies,2,160,text-anchored,IG-09-LUDIC,Real-time strategy games — added map-visibility rewards for omniscient-viewpoint games,,,unresolved
IG-09:GTA-IV-mission-gated-areas,exemplifies,IG-09:spatial-area-as-reward,game-studies,2,160,text-anchored,IG-09-LUDIC,GTA IV — completing missions unlocks new areas for exploration; space itself functions as reward,,,unresolved
IG-09:Counter-Strike-Monster-Kill,exemplifies,IG-09:intrinsic-points-rhetorical-amplification,game-studies,1,161,text-anchored,IG-09-LUDIC,Counter-Strike: Source (Valve 2004) — exaggerated audio effect rhetorically amplifies player's Purpose+Act conjunction,,,unresolved
IG-09:Counter-Strike-Monster-Kill,maps-to-pentad-term,Burke-1945:Purpose-Act-with-Scene,rhetoric,1,161,anticipatory-projection,IG-09-LUDIC,Strongest Burkean motivation-rhetoric exhibit in chapter — system rhetorically amplifies player motive,,,unresolved
IG-09:achievements-systems,exemplifies,IG-09:social-acclamation-reward,game-studies,2,161,text-anchored,IG-09-LUDIC,Console achievement-systems — predefined-goal-unlock displayed on profile; bragging-rights in gaming community,,,unresolved
IG-09:numbers-game,exemplifies,IG-09:quantified-accumulation-reward,game-studies,1,161-162,text-anchored,IG-09-LUDIC,Scores increasing + level-meters filling + gear-stats accumulating; Oriel (WoW) + Aprile (WoW) participant quotes anchor,,,unresolved
IG-09:grinding,exemplifies,IG-09:tedium-tolerated-for-level-advance,game-studies,2,162,text-anchored,IG-09-LUDIC,Aprile (WoW) quote — repeatedly killing unchallenging creatures for XP efficiency; admittedly tedious but lure-of-next-level,,,unresolved
IG-09:WoW-first-guild-raid,exemplifies,IG-09:competitive-reward,game-studies,2,163,text-anchored,IG-09-LUDIC,World of Warcraft — first guild to defeat challenging raid boss; numerically-quantified achievement compared across competing groups,,,unresolved
IG-09:LOTRO-Burglar-WoW-Priest,exemplifies,IG-09:collaborative-reward-class-orientation,game-studies,2,164,text-anchored,IG-09-LUDIC,Lord of the Rings Online (Turbine 2007) Burglar concealment + WoW Priest healing class — class-choice commits player to assist-others orientation,,,unresolved
IG-09:GTA-IV-Nico-cut-scenes,exemplifies,IG-09:scripted-narrative-reward,game-studies,2,164,text-anchored,IG-09-LUDIC,GTA IV — completion of main-narrative-arc goals triggers cut scenes telling Nico's story; works because graphics+voice+character-depth,,,unresolved
IG-09:MGS4-overlong-cut-scenes,anti-paradigm-for,IG-09:scripted-narrative-reward,game-studies,2,164,text-anchored,IG-09-LUDIC,Metal Gear Solid 4 (Kojima Productions 2008) — non-skippable hour-long sequences; supposed reward becomes annoyance,,,unresolved
IG-09:Flower-color-burst,exemplifies,IG-09:aesthetic-beauty-reward,game-studies,1,165,text-anchored,IG-09-LUDIC,Flower (ThatGameCompany 2009) Figure 9.3 — sequence-completion bursts surroundings into color; explicit aesthetic-beauty-as-designed-reward,,,unresolved
IG-09:GTA-IV-harbor-at-sunrise,exemplifies,IG-09:aesthetic-beauty-reward,game-studies,2,165,text-anchored,IG-09-LUDIC,GTA IV — beautiful view over harbor at sunrise as reward in its own right; calmer side of affective dimension,,,unresolved
IG-09:capture-the-flag-flag,maps-to-uexkull-construct,Uexkull-Foray:Wirkmal-effector-sign,biosemiotics,1,148-149,anticipatory-projection,IG-09-LUDIC,Volume-defining Wirkmal exhibit — pixel-of-flag becomes effector-sign-of-ludic-objective via rule-system mediation,,,unresolved
C-033,maps-to-uexkull-construct,Uexkull-Foray:Funktionskreis-function-circle,biosemiotics,1,156,anticipatory-projection,IG-09-LUDIC,Plan/execute/feedback/replan loop ↔ Funktionskreis perception-action loop,,,partial
IG-09:goal-structure-hierarchical,maps-to-uexkull-construct,Uexkull-Foray:Tonkreise-Umwelt-organized-by-purposes,biosemiotics,2,153-155,anticipatory-projection,IG-09-LUDIC,Player game-Umwelt organized by primary-goal/subgoal/microtactic decomposition — Tonkreise as purposive coloring of perceptual field,,,unresolved
IG-09:Spore-dual-goal,maps-to-uexkull-construct,Uexkull-Foray:dual-Umwelt-structure,biosemiotics,2,156,anticipatory-projection,IG-09-LUDIC,Designer-tuned biological-purpose Umwelt (function tuning) + player-tuned aesthetic-purpose Umwelt (mental-image tuning),,,unresolved
IG-09:strategy-tactics-microtactics,maps-to-pentad-term,Burke-1945:Purpose-Act-temporal-decomposition,rhetoric,1,157-159,anticipatory-projection,IG-09-LUDIC,Three-tier hierarchy IS pentadic decomposition of Purpose organizing Act at descending temporal scales,,,unresolved
IG-09:goals,maps-to-pentad-term,Burke-1945:Purpose,rhetoric,1,149-155,anticipatory-projection,IG-09-LUDIC,Goals = pentadic Purpose (for what / toward what end of action),,,unresolved
IG-09:rule-system,maps-to-pentad-term,Burke-1945:Scene,rhetoric,1,148,anticipatory-projection,IG-09-LUDIC,Rule system = pentadic Scene — framing context that lends Act its motive-intelligibility,,,unresolved
C-033,awaits-ontological-grounding-in,Heidegger-BCAP:kairos-aletheic-disclosure,philosophy,2,156-158,anticipatory-projection,IG-09-LUDIC,Kairos = right-moment-to-act ↔ microtactic immediate-action-choice,,,partial
IG-09:microtactic-temporal-granularity,bridges-to-pipeline,Bowin-AMT:motion-at-different-scales,philosophy,2,158,anticipatory-projection,IG-09-LUDIC,Strategy/tactics/microtactics temporal-granularity gradient parallels Aristotelian motion-at-different-scales,,,unresolved
IG-09:without-repercussions-actions-lose-meaning,closing-thesis-of,IG-09:rules-as-meaning-enabler,game-studies,1,166,text-anchored,IG-09-LUDIC,Closing summary line — tightest one-line resolution of agency-vs-rules tension; restriction is constitutive of meaning,,,unresolved
IG-09:rules-as-constraint,co-occurs-with,IG-09:rules-as-meaning-enabler,game-studies,1,148,text-anchored,IG-09-LUDIC,TENSION 1 — same paragraph carries both 'intention always limited by conventions of designed system' and 'Rules give meaning to actions and objects',,,unresolved
IG-09:agency-as-felt,residual-phenomenology-without-cite-of,Husserl-Merleau-Ponty-Heidegger-absent,philosophy,2,153,text-anchored,IG-09-LUDIC,Agency-as-felt phenomenological residue — no phenomenologist cite; Layer-A bridge candidate to Aristotelian prohairesis + Heidegger BCAP,,,unresolved
IG-09:choice-as-experienced,residual-phenomenology-without-cite-of,phenomenology-absent,philosophy,2,149-155,text-anchored,IG-09-LUDIC,Choice-as-experienced is chapter's primary phenomenological residue; no phenomenologist anchor,,,unresolved
IG-09:magic-circle-NOT-engaged,manifest-seed-misalignment-flag,IG-09:Huizinga-not-cited,game-studies,2,147-166,text-anchored,IG-09-LUDIC,Magic-circle phrase does not occur in Ch.9; Juul's role here is rule-systems + goals-centrality not magic-circle,,,unresolved
IG-09:meaningful-choice-phrase-NOT-used,manifest-seed-misalignment-flag,IG-09:Salen-Zimmerman-canonical-phrase-absent,game-studies,2,149-155,text-anchored,IG-09-LUDIC,Calleja does not use Salen+Zimmerman canonical phrase; Sid Meier 'interesting choices' is working analog,,,unresolved
IG-09:Aarseth-recalled-not-cited,backgrounded-framework-flag,IG-09:ergodicity-recalled-via-prior-chapters,game-studies,3,148-155,text-anchored,IG-09-LUDIC,"Aarseth cited via 'as discussed in chapter 1/3' (pp.148, 149, 155) — not freshly engaged in Ch.9",,,unresolved
IG-09:strategy-tactics-microtactics,is-dissertation-instrument-candidate,Dalton-dissertation:player-deliberation-coding-scheme,dissertation,1,157-159,dissertation-instrument,IG-09-LUDIC,PRIMARY dissertation-instrument — portable coding scheme for player-deliberation analysis,,,unresolved
IG-09:rewards-typology-eight-categories,is-dissertation-instrument-candidate,Dalton-dissertation:reward-attribution-coding-scheme,dissertation,1,159-165,dissertation-instrument,IG-09-LUDIC,Eight-category rewards typology as portable coding scheme for reward-attribution analysis,,,unresolved
IG-09:goal-source-taxonomy,is-dissertation-instrument-candidate,Dalton-dissertation:goal-attribution-coding-scheme,dissertation,2,150,dissertation-instrument,IG-09-LUDIC,Three-source goal-taxonomy (system/self/community) as portable goal-attribution coding,,,unresolved
IG-09:Calleja-Ch9-bridges-cluster,bridges-to-pipeline,Phantasia-Cluster:Hawhee-Papachristou-deliberative-phantasia,philosophy,1,157-158,anticipatory-projection,IG-09-LUDIC,Inner-speech microtactic example is structurally phantastic-deliberative — cleanest Papachristou anchor in chapter,,,unresolved
C-003,defines,IG-10:canonical-definition,game-studies,1,169,text-anchored,IG-10-INCORPORATION,"Canonical definition (lines 5949-5952): absorption of virtual environment into consciousness yielding sense of habitation, supported by systemically upheld embodiment of player in single location via avatar",,,partial
C-003,defines,IG-10:double-axis-structure,game-studies,1,169,text-anchored,IG-10-INCORPORATION,Lines 5934-5944 — player incorporates environment INTO consciousness AND is simultaneously incorporated via avatar INTO environment,,,partial
C-003,defines,C-015,game-studies,1,169,text-anchored,IG-10-INCORPORATION,Lines 5944-5948 — both axes must obtain concurrently. Strictest gatekeeper of incorporation,,,resolved
C-003,defines,IG-10:metaphor-of-habitation,game-studies,1,168,text-anchored,IG-10-INCORPORATION,Lines 5916-5924 — habitation metaphor draws on everyday-habitation experiential gestalts,,,partial
C-003,extends,IG-10:two-traditional-senses,game-studies,2,169,text-anchored,IG-10-INCORPORATION,Lines 5952-5957 — preserves both 'assimilation to mind' AND 'embodiment' senses; etymology-as-argument,,,partial
C-003,replaces-prior-construct,IG-02:murray-1998-deep-immersion,virtual-worlds-theory,1,172,text-anchored-implicit-displacement,IG-10-INCORPORATION,"ABSORBS (preserves-and-expands). Lines 6058-6062: incorporation IS Calleja's term for immersion-as-transportation, expanded by double-axis",,,partial
C-003,replaces-prior-construct,IG-02:ryan-2001-spatial-immersion,virtual-worlds-theory,1,170,text-anchored-implicit-displacement,IG-10-INCORPORATION,ABSORBS (reframes). Spatiality elevated to cornerstone status but plunge-metaphor refused for bidirectional structure,,,partial
C-003,replaces-prior-construct,IG-02:slater-1997-2003-fidelity-determinism,presence-research,1,173,text-anchored-implicit-displacement,IG-10-INCORPORATION,REFUSES. Lines 6076-6081 — subjective disposition required in addition to medium acknowledgment; explicit anti-Slater move,,,partial
C-003,replaces-prior-construct,IG-02:witmer-singer-1998-envelopment,presence-research,1,167,text-anchored-implicit-displacement,IG-10-INCORPORATION,REFUSES. Envelopment-as-submersion is exactly the unidirectional-plunge/exclusionary-logic position critiqued lines 5871-5878 + 5932-5934,,,partial
C-003,replaces-prior-construct,IG-02:lombard-ditton-1997-perceptual-illusion-non-mediation,presence-research,1,171,text-anchored-implicit-displacement,IG-10-INCORPORATION,REFUSES. Intrusion-integration thesis lines 6019-6042 explicitly admits stimulus-blending — what an illusion-of-non-mediation must deny,,,partial
C-003,replaces-prior-construct,IG-02:mcmahan-2003-perceptual-psychological-social-realism,virtual-worlds-theory,1,173,text-anchored-implicit-displacement,IG-10-INCORPORATION,REFUSES. Feature-list pigeonholing incompatible with Challenge-4 resolution (multidimensional non-monolithic experience),,,partial
C-003,replaces-prior-construct,IG-02:salen-zimmerman-2003-immersive-fallacy,game-studies,1,170,text-anchored-implicit-displacement,IG-10-INCORPORATION,"MIXED (absorbs transportation pole, refuses Tetris-incorporation via cornerstone requirement). Tetris excluded from incorporation; reframed as involvement-not-incorporation",,,partial
C-003,replaces-prior-construct,IG-02:douglas-hargadon-2001-attentional-continuum,virtual-worlds-theory,1,178,text-anchored-implicit-displacement,IG-10-INCORPORATION,"MIXED (absorbs attentional continuum, corrects ergodic restoration). Lines 6270-6273 (temporal-axis culmination) absorb attentional-continuum; line 6067-6068 restores ergodic distinction",,,partial
C-003,replaces-prior-construct,IG-02:brown-cairns-2004-three-degree-ladder,game-studies,1,169,text-anchored-implicit-displacement,IG-10-INCORPORATION,REFUSES (metaphor-mixing). Three-degree ladder mixes absorption (levels 1-2) and transportation (level 3); incorporation is single coherent metaphor,,,partial
C-003,replaces-prior-construct,IG-02:ermi-mayra-2005-sensory-challenge-imaginative,game-studies,1,170,text-anchored-implicit-displacement,IG-10-INCORPORATION,ABSORBS (reconstituted as 6-dim PIM). Three-category SCI typology replaced by more granular 6-dim model,,,partial
C-003,contests,IG-10:unidirectional-plunge-metaphor,virtual-worlds-theory,1,167,text-anchored,IG-10-INCORPORATION,Lines 5871-5878 — 'unidirectional plunge into a virtual world' presupposes excludability of external world. Bidirectional habitation is correction,,,partial
C-003,contests,IG-10:exclusionary-logic,virtual-worlds-theory,1,169,text-anchored,IG-10-INCORPORATION,"Line 5933 — 'metaphors of immersion and presence, founded as they are on an exclusionary logic, do not enable such a perspective'",,,partial
C-003,extends,IG-03:player-involvement-model,game-studies,1,169,text-anchored,IG-10-INCORPORATION,Lines 5958-5961 — PIM provides foundation for incorporation; incorporation = intensification of internalized involvement blending dimensions,,,partial
C-003,extends,IG-03:macro-micro-temporal-phase,game-studies,1,178,text-anchored,IG-10-INCORPORATION,Lines 6270-6273 — temporal axis from off-line involvement to conscious attention culminating in dimensional blending = incorporation,,,partial
C-003,defines,IG-10:spatial-kinesthetic-cornerstone,game-studies,1,170,text-anchored,IG-10-INCORPORATION,"Lines 5972-5975 — spatial+kinesthetic are necessary minimum-pair; 'without them, incorporation cannot take place'",,,partial
IG-10:spatial-kinesthetic-cornerstone,defines,IG-10:kinesthetic-to-spatial-dependency,game-studies,2,170,text-anchored,IG-10-INCORPORATION,Lines 5975-5985 — internalization of spatial depends on internalization of kinesthetic; spatial-ability ↔ spatial-knowledge cycle,,,unresolved
C-003,instances-in-text,IG-10:counter-strike-source-double-door,game-studies,2,170,text-anchored,IG-10-INCORPORATION,Lines 5980-6012 + Figure 10.2 — new-player double-door fumbling demonstrates kinesthetic→spatial dependency and incorporation-failure under cognitive load,,,partial
C-003,defines,C-015,game-studies,2,171,text-anchored,IG-10-INCORPORATION,Lines 6013-6015 — slips back to involvement when any dimension demands full conscious attention,,,resolved
C-003,defines,C-015,game-studies,2,171,text-anchored,IG-10-INCORPORATION,Lines 6015-6016 — incorporation intensifies when sustained for extended period,,,resolved
C-003,defines,IG-10:intrusion-integration,game-studies,1,171,text-anchored,IG-10-INCORPORATION,Lines 6019-6042 — non-game stimuli can be absorbed into incorporated experience rather than rupturing it; Left 4 Dead 2 'cry for help' example,,,partial
C-003,instances-in-text,IG-10:left-4-dead-2-cry-for-help,game-studies,2,171,text-anchored,IG-10-INCORPORATION,Lines 6028-6034 — friend's real-world cry can intensify incorporation by blending stimuli from game world and immediate surroundings,,,partial
C-003,contests,IG-09:magic-circle,game-studies,2,172,text-anchored,IG-10-INCORPORATION,"Lines 6038-6042 — 'we do not need to view the game environment as a special, other space that requires protection from real world intrusion'",,,partial
C-003,extends,C-018,game-studies,1,172,text-anchored,IG-10-INCORPORATION,Lines 6043-6090 — resolves all four challenges via involvement/incorporation distinction + ergodic specificity + subjective disposition + multidimensionality,,,resolved
C-003,defines,IG-10:ergodic-specificity,game-studies,1,173,text-anchored,IG-10-INCORPORATION,Lines 6067-6075 — incorporation precludes application to non-ergodic media; books and films cannot acknowledge presence or offer agency,,,partial
C-003,defines,IG-10:subjective-disposition-requirement,game-studies,1,173,text-anchored,IG-10-INCORPORATION,Lines 6076-6081 — acknowledgment of presence necessary but not sufficient; player mindset essential. Anti-fidelity-determinism core,,,partial
C-003,instances-in-text,IG-10:rheric-guild-wars-ruined-cathedral,game-studies,1,173,text-anchored,IG-10-INCORPORATION,Lines 6099-6168 + Figure 10.3 — exploration-mode incorporation; spatial+kinesthetic+ludic+narrative+affective synthesis,,,partial
C-003,instances-in-text,IG-10:kumacho-planetside-gotr-raid,game-studies,1,176,text-anchored,IG-10-INCORPORATION,Lines 6179-6264 + Figure 10.4 — collaborative-mode incorporation; shared+kinesthetic+ludic+affective synthesis; 'incorporation becomes viral' line 6221,,,partial
IG-10:rheric-guild-wars-ruined-cathedral,operationalizes-via-game,Guild Wars (ArenaNet 2005),game-studies,2,173,text-anchored,IG-10-INCORPORATION,Lines 6100-6113 — Rheric's discovery of war-torn-Ascalon cathedral with intact stained-glass; synesthesiac 'feel the breeze' testimony,,,unresolved
IG-10:kumacho-planetside-gotr-raid,operationalizes-via-game,Planetside (SOE 2003),game-studies,2,176,text-anchored,IG-10-INCORPORATION,Lines 6180-6191 — Ghosts of the Revolution outfit on Emerald server; Magrider tanks + Galaxy air transport + TeamSpeak coordination; up to 85 players,,,unresolved
C-003,cites,Lakoff+Johnson 2003,cognitive-linguistics,1,168,text-anchored,IG-10-INCORPORATION,4 cite-points (p.167 lines 5880-5882; p.168 lines 5898-5907 verbatim block; p.168 lines 5911-5913; p.169 lines 5928-5931). PRIMARY anchor-theory: experientialist ontology + experiential gestalts,,,partial
C-003,cites,Damasio 2000,cognitive-neuroscience,2,167,text-anchored,IG-10-INCORPORATION,2 cite-points (p.167 lines 5880-5882; p.169 lines 5928-5931). SECONDARY anchor-theory: consciousness as internally generated construct,,,partial
C-003,cites,Dennett 1991,philosophy-of-mind,3,169,text-anchored,IG-10-INCORPORATION,Single passing cite p.169 lines 5928-5931; co-cited with Damasio + Lakoff+Johnson for consciousness-as-construct,,,partial
C-003,cites,Richards 1936,rhetorical-theory,3,168,text-anchored,IG-10-INCORPORATION,Single passing cite p.168 lines 5911-5913; co-cited with Lakoff+Johnson for metaphor-as-constitutive thesis,,,partial
C-003,cites,Levy 1998,virtual-worlds-theory,3,168,text-anchored,IG-10-INCORPORATION,Single passing cite p.168 line 5921 — warrant against virtual-vs-real opposition; sets up continuity-thesis coda,,,partial
C-003,defines,IG-10:temporal-axis-culmination,game-studies,1,178,text-anchored,IG-10-INCORPORATION,Lines 6270-6273 — incorporation = culmination of macro→micro temporal arc in dimensional blending; not 7th dimension but synthesis-attractor state,,,partial
C-003,defines,IG-10:continuity-thesis,virtual-worlds-theory,1,179,text-anchored,IG-10-INCORPORATION,Lines 6278-6285 — virtual environments are 'domains continuous with media-saturated reality of everyday life' not 'experientially separate otherworlds'. Volume's strongest ontological commitment,,,partial
C-003,bridges-to-pipeline,Phantasia Cluster,cross-pipeline,2,168,text-anchored-via-lakoff-johnson + anticipatory-projection (dissertation),IG-10-INCORPORATION,Lakoff+Johnson experiential-gestalts framework resonates with phantasia-as-imagistic-cognition; Rheric synesthesiac 'breeze' (p.174) is phantasia-style cross-modal imagery within incorporated state,,,partial
C-003,awaits-ontological-grounding-in,BCAP Mitsein,cross-pipeline,2,177,anticipatory-projection (dissertation),IG-10-INCORPORATION,Kumacho 'incorporation becomes viral' through cohabitation (line 6221) is candidate-anchor for Mitsein-in-virtual-environment,,,partial
C-003,awaits-ontological-grounding-in,BCAP In-der-Welt-sein,cross-pipeline,2,173,anticipatory-projection (dissertation),IG-10-INCORPORATION,Rheric exploration-mode incorporation (pp.173-175) is candidate-anchor for In-der-Welt-sein-in-virtual-environment; habitation construct structurally homologous,,,partial
C-003,maps-to-uexkull-construct,Funktionskreis,cross-pipeline,1,169,anticipatory-projection (dissertation),IG-10-INCORPORATION,Double-axis structure (environment-into-player + player-into-environment) structurally homologous to Funktionskreis Merkwelt↔Wirkwelt loop; simultaneity-condition = loop closure,,,partial
C-003,maps-to-uexkull-construct,Umwelt,cross-pipeline,1,169,anticipatory-projection (dissertation),IG-10-INCORPORATION,SIGNATURE PAYOFF (Manual §E). 'Absorption of virtual environment into consciousness yielding sense of habitation' (canonical def p.169) structurally homologous to Umwelt-constitution. Umwelt more apt than In-der-Welt-sein for designer-constituted bounded virtual environments || canonical-id-resolution-pending,,,partial
C-003,maps-to-uexkull-construct,Merktöne/Wirktöne,cross-pipeline,2,174,anticipatory-projection (dissertation),IG-10-INCORPORATION,Affective dimension perception-tones (Rheric's beauty of cathedral) + effect-tones (Kumacho's collaborative momentum) map to Uexküll qualitative-coloring constructs,,,partial
C-003,maps-to-pentad-term,Burke-Scene,cross-pipeline,2,170,anticipatory-projection (dissertation),IG-10-INCORPORATION,Spatial dimension = Burkean Scene; virtual environment contains and constrains action,,,partial
C-003,maps-to-pentad-term,Burke-Agency,cross-pipeline,2,170,anticipatory-projection (dissertation),IG-10-INCORPORATION,Kinesthetic dimension = Burkean Agency; movement and control are instrumentalities,,,partial
C-003,maps-to-pentad-term,Burke-Consubstantiation,cross-pipeline,2,177,anticipatory-projection (dissertation),IG-10-INCORPORATION,'Incorporation becomes viral' (line 6221) through cohabitation is structurally homologous to Burkean consubstantiation/identification,,,partial
